任務ID,任務名稱,任務目標,NPC位置,NPC名稱,EXP獎勵,ELY獎勵,道具獎勵
113001025,存在即有罪。,需要到“吉納蒂亞神殿地區”收集[精銳奇比奧利溫]的<鉗子>30個。,廢墟地帶,神官 希穆勒克,165000.0,61800,
113001026,救援之手無論什麼時候都需要,需要到“吉納蒂亞神殿地區”消滅20隻[精銳奇比奧利溫]回來。,廢墟地帶,神官 希穆勒克,165000.0,61800,
113001029,救援的物件沒有例外,需要到“吉納蒂亞神殿地區”消滅40隻[墮落的神殿騎士]回來。,廢墟地帶,神官 希穆勒克,169000.0,62400,
113001030,騎士的印章,需要到“吉納蒂亞神殿地區”收集40個[墮落的神殿騎士]的<騎士印章碎片>回來。,廢墟地帶,神官 希穆勒克,169000.0,62400,
113001031,騎士的命運,需要到“吉納蒂亞神殿地區”消滅15隻[墮落的神殿騎士]。,廢墟地帶,神官 希穆勒克,169000.0,62400,
113001032,守護需要守護的東西,需要到“吉納蒂亞神殿地區”消滅20隻[墮落的神殿騎士]。,廢墟地帶,神官 希穆勒克,169000.0,62400,
113001033,神殿騎士們的義務,需要到“吉納蒂亞神殿地區”消滅30隻[墮落的神殿騎士]回來。,廢墟地帶,神官 希穆勒克,169000.0,62400,
113001036,神女的命運,需要到“吉納蒂亞神殿地區”消滅30隻[彷徨的神女]回來。,廢墟地帶,神官 希穆勒克,172000.0,63000,
113001037,召喚死亡的神女,需要到“吉納蒂亞神殿地區”消滅40隻[彷徨的神女]。,廢墟地帶,神官 希穆勒克,172000.0,63000,
113001038,神女的殺生簿,需要到“吉納蒂亞神殿地區”收集[彷徨的神女]的<神女的殺生簿>40個。,廢墟地帶,神官 希穆勒克,172000.0,63000,
113001039,向死亡伸出救援之手。,需要到“吉納蒂亞神殿地區”消滅40隻[彷徨的神女]回來。,廢墟地帶,神官 希穆勒克,172000.0,63000,
113001040,絕對意志,需要到“吉納蒂亞神殿地區”收集[彷徨的神女]的<擴音器>30個,廢墟地帶,神官 希穆勒克,172000.0,63000,
113001230,關於朋友的名言,需要到“艾爾亞諾勒南部”消滅40隻[小豆羊]。,聯合公會,愛因斯特,257000.0,74400,
113001231,有價值的事,需要到“艾爾亞諾勒南部”收集25個[小豆羊]的<毛團>回來。,聯合公會,愛因斯特,257000.0,74400,
113001234,黑豆羊們的戰利品,需要到“艾爾亞諾勒南部”收集[黑豆羊]的<毛團>25個。,聯合公會,愛因斯特,263000.0,75000,
113001235,所以叫黑豆羊。,需要到“艾爾亞諾勒南部”消滅50隻[黑豆羊]。,聯合公會,愛因斯特,263000.0,75000,
113001236,黑豆羊羊奶是油吧?,需要到“艾爾亞諾勒南部”收集25個[黑豆羊]的<羊奶>回來。,聯合公會,愛因斯特,263000.0,75000,
113001237,名言的意義,需要到“艾爾亞諾勒南部”消滅40隻[黑豆羊]。,聯合公會,愛因斯特,263000.0,75000,
113001238,與名言相伴的智慧人生,需要到“艾爾亞諾勒南部”收集[黑豆羊]的<毛團>25個。,聯合公會,愛因斯特,263000.0,75000,
113001239,如果有名言!,需要到“艾爾亞諾勒南部”消滅50隻[黑豆羊]。,聯合公會,愛因斯特,263000.0,75000,
113001242,獵殺奧比亞與戰利品,需要到“艾爾亞諾勒南部”消滅50隻[奧比亞]。,聯合公會,愛因斯特,269000.0,75600,
113001243,機智地獵殺奧比亞,需要到“艾爾亞諾勒南部”收集25個[奧比亞]的<奧比亞尾巴毛>回來。,聯合公會,愛因斯特,269000.0,75600,
113001244,需要拿來的東西是!,需要到“艾爾亞諾勒南部”消滅40隻[奧比亞]。,聯合公會,愛因斯特,269000.0,75600,
113001245,對獵殺奧比亞的謝禮,需要到“艾爾亞諾勒南部”收集25個[奧比亞]的<星星碎片>回來。,聯合公會,愛因斯特,269000.0,75600,
113001246,關於奧比亞的名言,需要到“艾爾亞諾勒南部”消滅50隻[奧比亞]。,聯合公會,愛因斯特,269000.0,75600,
113001247,去殺奧比亞!,需要到“艾爾亞諾勒南部”消滅40隻[奧比亞]回來。,聯合公會,愛因斯特,269000.0,75600,
113001250,小豆士兵與小鍋。,需要到“艾爾亞諾勒南部”收集35個[小豆士兵]的<扭曲的平鍋>回來。,聯合公會,愛因斯特,275000.0,76200,
113001251,請把狩獵和戰利品!,需要到“艾爾亞諾勒南部”消滅40隻[小豆士兵]。,聯合公會,愛因斯特,275000.0,76200,
113001252,獵殺小豆士兵,需要到“艾爾亞諾勒南部”收集[小豆士兵]的<扭曲的鐵叉>35個。,聯合公會,愛因斯特,275000.0,76200,
113001253,需要那些東西,需要到“艾爾亞諾勒南部”消滅50隻[小豆士兵]。,聯合公會,愛因斯特,275000.0,76200,
113001254,單純的殺怪呢?,需要到“艾爾亞諾勒南部”消滅40隻[小豆士兵]回來。,聯合公會,愛因斯特,275000.0,76200,
113001255,新的相遇。至理名言。,需要到“艾爾亞諾勒南部”收集[小豆士兵]的<扭曲的平鍋>35個。,聯合公會,愛因斯特,275000.0,76200,
113001258,有關小豆騎士的名言。,需要到“艾爾亞諾勒南部”消滅40隻[小豆騎士]。,聯合公會,愛因斯特,282000.0,76800,
113001259,但是沒關係。,需要到“艾爾亞諾勒南部”收集[小豆騎士]的<有孔的瓶蓋盾牌>35個、<生�蛌漱p刀>10個回來。,聯合公會,愛因斯特,282000.0,76800,
113001260,小豆騎士與學問。,需要到“艾爾亞諾勒南部”消滅50隻[小豆騎士]。,聯合公會,愛因斯特,282000.0,76800,
113001261,獵殺小豆騎士。,需要到“艾爾亞諾勒南部”消滅40隻[小豆騎士]回來。,聯合公會,愛因斯特,282000.0,76800,
113001262,可以儲存的知識?,需要到“艾爾亞諾勒南部”收集[小豆騎士]的<生�蛌漱p刀>35個。,聯合公會,愛因斯特,282000.0,76800,
113001263,你的劇情,需要到“艾爾亞諾勒南部”消滅50隻[小豆騎士]。,聯合公會,愛因斯特,282000.0,76800,
113001266,你是誠實的人。,需要到“艾爾亞諾勒南部”收集[小豆射手]的<用完的美奶滋桶>35個。,聯合公會,愛因斯特,288000.0,77400,
113001267,那就去獵殺小豆弓手。,需要到“艾爾亞諾勒南部”消滅50隻[小豆射手]。,聯合公會,愛因斯特,288000.0,77400,
113001268,去殺怪!走吧!,需要到“艾爾亞諾勒南部”消滅40隻[小豆射手]回來。,聯合公會,愛因斯特,288000.0,77400,
113001269,需要拿來的戰利品。,需要到“艾爾亞諾勒南部”收集[小豆射手]的<有機農證書>35個。,聯合公會,愛因斯特,288000.0,77400,
113001270,需要從小豆弓手那裡收集的東西。,需要到“艾爾亞諾勒南部”消滅50隻[小豆射手]。,聯合公會,愛因斯特,288000.0,77400,
113001271,啊，愛是……嗯?,需要到“艾爾亞諾勒南部”收集35和[小豆射手]的<有機農證書>回來。,聯合公會,愛因斯特,288000.0,77400,
113001275,請幫忙消滅蛋蛋戰士!,需要到“艾爾亞諾勒南部”消滅40隻[蛋蛋戰士]回來。,聯合公會,愛因斯特,295000.0,78000,
113001276,蛋蛋戰士的戰利品,需要到“艾爾亞諾勒南部”收集[蛋蛋戰士]的<傷疤膠貼>35個。,聯合公會,愛因斯特,295000.0,78000,
113001277,與至理名言相伴的你,需要到“艾爾亞諾勒南部”消滅50隻[蛋蛋戰士]。,聯合公會,愛因斯特,295000.0,78000,
113001278,黑色魔力!,需要到“艾爾亞諾勒南部”收集35個[蛋蛋戰士]的<黑色魔力>回來。,聯合公會,愛因斯特,295000.0,78000,
113001279,蛋蛋戰士是這些東西。,需要到“艾爾亞諾勒南部”消滅40隻[蛋蛋戰士]。,聯合公會,愛因斯特,295000.0,78000,
113001280,雖然經常背誦名言,需要到“艾爾亞諾勒南部”收集[蛋蛋戰士]的<蛋黃>35個。,聯合公會,愛因斯特,295000.0,78000,
113001284,想要那個東西,需要到“艾爾亞諾勒南部”消滅50隻[蛋蛋魔法師]。,聯合公會,愛因斯特,302000.0,78600,
113001285,節制的力量!,需要到“艾爾亞諾勒南部”收集35個[蛋蛋魔法師]的<魔法百科全書>回來。,聯合公會,愛因斯特,302000.0,78600,
113001286,好吧，現在請去狩獵,需要到“艾爾亞諾勒南部”消滅40隻[蛋蛋魔法師]。,聯合公會,愛因斯特,302000.0,78600,
113001287,一切只是數字而已,需要到“艾爾亞諾勒南部”收集[蛋蛋魔法師]的<魔法百科全書>35個、<蛋蛋魔法師的印章>10個回來。,聯合公會,愛因斯特,302000.0,78600,
113001288,聽完名言後……,需要到“艾爾亞諾勒南部”消滅50隻[蛋蛋魔法師]。,聯合公會,愛因斯特,302000.0,78600,
113001289,蛋蛋的秘密,需要到“艾爾亞諾勒南部”消滅40隻[蛋蛋魔法師]回來。,聯合公會,愛因斯特,302000.0,78600,
113001293,持槍的怪物!,需要到“艾爾亞諾勒南部”消滅40隻[蛋蛋槍手]。,聯合公會,愛因斯特,309000.0,79200,
113001294,蛋蛋怪物們的戰利品,需要到“艾爾亞諾勒南部”收集[蛋蛋槍手]的<人造鬍鬚>35個。,聯合公會,愛因斯特,309000.0,79200,
113001295,從槍手身上收集以下物品。,需要到“艾爾亞諾勒南部”消滅50隻[蛋蛋槍手]。,聯合公會,愛因斯特,309000.0,79200,
113001296,你擁有力量，所以會比較輕鬆,需要到“艾爾亞諾勒南部”消滅40隻[蛋蛋槍手]回來。,聯合公會,愛因斯特,309000.0,79200,
113001297,到底有什麼用途呢?,需要到“艾爾亞諾勒南部”收集[蛋蛋槍手]的<人造鬍鬚>35個。,聯合公會,愛因斯特,309000.0,79200,
113001298,蛋蛋槍手擁有的東西,需要到“艾爾亞諾勒南部”消滅50隻[蛋蛋槍手]。,聯合公會,愛因斯特,309000.0,79200,
113001303,獵殺見習騎士,需要到“艾爾亞諾勒西部”消滅40隻[狐狸巡邏兵見習騎士]回來。,聯合公會,愛因斯特,317000.0,79800,
113001304,狐狸巡邏兵見習騎士，他們的戰利品,需要到“艾爾亞諾勒西部”收集[狐狸巡邏兵見習騎士]的<狗頭人秘藥>35個。,聯合公會,愛因斯特,317000.0,79800,
113001305,狩獵的名義,需要到“艾爾亞諾勒西部”消滅50隻[狐狸巡邏兵見習騎士]。,聯合公會,愛因斯特,317000.0,79800,
113001306,成為騎士的方法,需要到“艾爾亞諾勒西部”收集35個[狐狸巡邏兵見習騎士]的<達·塔南的簽名紙>回來。,聯合公會,愛因斯特,317000.0,79800,
113001307,要想成為騎士,需要到“艾爾亞諾勒西部”消滅40隻[狐狸巡邏兵見習騎士]。,聯合公會,愛因斯特,317000.0,79800,
113001308,古老的名言都比較漂亮,需要到“艾爾亞諾勒西部”收集[狐狸巡邏兵見習騎士]的<達·塔南的簽名紙>35個。,聯合公會,愛因斯特,317000.0,79800,
113001313,狩獵是必經之路,需要到“艾爾亞諾勒西部”收集35個[兇暴的狐狸巡邏兵見習騎士]的<墮落藥水>回來。,聯合公會,愛因斯特,325000.0,80400,
113001314,把名言銘刻於心的騎士,需要到“艾爾亞諾勒西部”消滅40隻[兇暴的狐狸巡邏兵見習騎士]。,聯合公會,愛因斯特,325000.0,80400,
113001315,狩獵的今天,需要到“艾爾亞諾勒西部”收集[兇暴的狐狸巡邏兵見習騎士]的<墮落藥水>35個。,聯合公會,愛因斯特,325000.0,80400,
113001316,艾爾亞諾勒山嶽地帶西部有什麼,需要到“艾爾亞諾勒西部”消滅50隻[兇暴的狐狸巡邏兵見習騎士]。,聯合公會,愛因斯特,325000.0,80400,
113001317,不單純是瑣屑,需要到“艾爾亞諾勒西部”消滅40隻[兇暴的狐狸巡邏兵見習騎士]回來。,聯合公會,愛因斯特,325000.0,80400,
113001318,你的目的地,需要到“艾爾亞諾勒西部”收集[兇暴的狐狸巡邏兵見習騎士]的<墮落藥水>35個。,聯合公會,愛因斯特,325000.0,80400,
113001319,兇暴的傢伙們……,需要到“艾爾亞諾勒西部”消滅50隻[兇暴的狐狸巡邏兵見習騎士]。,聯合公會,愛因斯特,325000.0,80400,
113001324,消滅狐狸巡邏兵親衛隊,需要到“艾爾亞諾勒西部”消滅40隻[狐狸巡邏兵親衛隊]回來。,聯合公會,愛因斯特,333000.0,81000,
113001325,通過完成任務來實現美好的世界。,需要到“艾爾亞諾勒西部”收集[狐狸巡邏兵親衛隊]的<圓盤迴旋鏢>35個。,聯合公會,愛因斯特,333000.0,81000,
113001326,所謂信念?所謂價值觀?,需要到“艾爾亞諾勒西部”消滅50隻[狐狸巡邏兵親衛隊]。,聯合公會,愛因斯特,333000.0,81000,
113001327,只有經歷過的人才知道。,需要到“艾爾亞諾勒西部”收集35個[狐狸巡邏兵親衛隊]的<刀把>回來。,聯合公會,愛因斯特,333000.0,81000,
113001328,這連逆境都不算,需要到“艾爾亞諾勒西部”消滅40隻[狐狸巡邏兵親衛隊]。,聯合公會,愛因斯特,333000.0,81000,
113001329,象徵欲望的紅色,需要到“艾爾亞諾勒西部”收集[狐狸巡邏兵親衛隊]的<紅色染料>35個。,聯合公會,愛因斯特,333000.0,81000,
113001330,美德與智慧。,需要到“艾爾亞諾勒西部”消滅50隻[狐狸巡邏兵親衛隊]。,聯合公會,愛因斯特,333000.0,81000,
113001335,無處不在的傢伙們,需要到“艾爾亞諾勒西部”消滅40隻[兇暴的狐狸巡邏兵親衛隊]並收集<麻痹迴旋鏢>25個、<魔力把手>20個回來。,聯合公會,愛因斯特,341000.0,81600,
113001336,節制與衝動,需要到“艾爾亞諾勒西部”收集消滅[兇暴的狐狸巡邏兵親衛隊]的<魔力把手>35個。,聯合公會,愛因斯特,341000.0,81600,
113001337,執行任務,需要到“艾爾亞諾勒西部”消滅50隻[兇暴的狐狸巡邏兵親衛隊]。,聯合公會,愛因斯特,341000.0,81600,
113001338,也需要單純的狩獵,需要到“艾爾亞諾勒西部”消滅40隻[兇暴的狐狸巡邏兵親衛隊]回來。,聯合公會,愛因斯特,341000.0,81600,
113001339,讓雄辯術見鬼去吧,需要到“艾爾亞諾勒西部”收集[兇暴的狐狸巡邏兵親衛隊]的<麻痹迴旋鏢>35個。,聯合公會,愛因斯特,341000.0,81600,
113001340,好的信仰,需要到“艾爾亞諾勒西部”消滅50隻[兇暴的狐狸巡邏兵親衛隊]。,聯合公會,愛因斯特,341000.0,81600,
113001341,不要偷聽我自言自語,需要到“艾爾亞諾勒西部”消滅35個[兇暴的狐狸巡邏兵親衛隊]的<魔力把手>回來。,聯合公會,愛因斯特,341000.0,81600,
113001346,道德與名言,需要到“艾爾亞諾勒西部”收集[狐狸巡邏兵見習槍手]的<巡邏兵護衛隊印章>35個。,聯合公會,愛因斯特,349000.0,82200,
113001347,怪物與會議,需要到“艾爾亞諾勒西部”消滅50隻[狐狸巡邏兵見習槍手]。,聯合公會,愛因斯特,349000.0,82200,
113001348,沒有豆沙餡兒的饅頭,需要到“艾爾亞諾勒西部”收集35個[狐狸巡邏兵見習槍手]的<潮濕的彈藥>回來。,聯合公會,愛因斯特,349000.0,82200,
113001349,永遠記住的方法,需要到“艾爾亞諾勒西部”消滅40隻[狐狸巡邏兵見習槍手]。,聯合公會,愛因斯特,349000.0,82200,
113001350,造物主的智慧,需要到“艾爾亞諾勒西部”收集[狐狸巡邏兵見習槍手]的<潮濕的彈藥>35個。,聯合公會,愛因斯特,349000.0,82200,
113001351,藍色染料?,需要到“艾爾亞諾勒西部”消滅50隻[狐狸巡邏兵見習槍手]並收集25個<藍色染料>回來。,聯合公會,愛因斯特,349000.0,82200,
113001352,忘掉過去的狩獵吧,需要到“艾爾亞諾勒西部”消滅40隻[狐狸巡邏兵見習槍手]回來。,聯合公會,愛因斯特,349000.0,82200,
113001357,任務與年齡,需要到“艾爾亞諾勒西部”收集[兇暴的狐狸巡邏兵見習槍手]的<暴亂印章>35個。,聯合公會,愛因斯特,358000.0,82800,
113001358,任務與熱情,需要到“艾爾亞諾勒西部”消滅50隻[兇暴的狐狸巡邏兵見習槍手]。,聯合公會,愛因斯特,358000.0,82800,
113001359,驅趕兇暴之徒,需要到“艾爾亞諾勒西部”消滅40隻[兇暴的狐狸巡邏兵見習槍手]回來。,聯合公會,愛因斯特,358000.0,82800,
113001360,年齡只是數字,需要到“艾爾亞諾勒西部”收集[兇暴的狐狸巡邏兵見習槍手]的<暴亂印章>35個。,聯合公會,愛因斯特,358000.0,82800,
113001361,他們的苦難,需要到“艾爾亞諾勒西部”消滅50隻[兇暴的狐狸巡邏兵見習槍手]。,聯合公會,愛因斯特,358000.0,82800,
113001362,不斷精進,需要到“艾爾亞諾勒西部”收集35個[兇暴的狐狸巡邏兵見習槍手]的<麻醉彈>回來。,聯合公會,愛因斯特,358000.0,82800,
