ID,經驗值,ELY掉落率(%),最小ELY,最大ELY
810008099,4190016,1.0,100,100
810008100,44100110,1.0,100,100
810008102,44100110,1.0,100,100
810008103,44100110,1.0,100,100
810008104,4190016,1.0,100,100
810008105,4190016,1.0,100,100
810008106,4190016,1.0,100,100
810008107,4190016,1.0,100,100
810008108,4190016,1.0,100,100
810008109,4190016,1.0,100,100
810008110,0,0.0,0,0
810008111,0,0.0,0,0
810008112,0,0.0,0,0
810008113,0,0.0,0,0
810008114,0,0.0,0,0
810008115,0,0.0,0,0
810008116,0,0.0,0,0
810008117,0,0.0,0,0
810008118,0,0.0,0,0
810008119,0,0.0,0,0
810008120,0,0.0,0,0
810008121,0,0.0,0,0
810008122,0,0.0,0,0
810008123,0,0.0,0,0
810008124,0,0.0,0,0
810008125,0,0.0,0,0
810008126,0,0.0,0,0
810008127,0,0.0,0,0
810008128,0,0.0,0,0
810008129,0,0.0,0,0
810008130,0,0.0,0,0
810008131,0,0.0,0,0
810008132,0,0.0,0,0
810008133,0,0.0,0,0
810008134,0,0.0,0,0
810008135,0,0.0,0,0
810008136,0,0.0,0,0
810008137,0,0.0,0,0
810008138,0,0.0,0,0
810008139,44100110,1.0,1,100000
810008140,0,0.0,0,0
810008141,0,0.0,0,0
810008142,0,0.0,0,0
810008143,0,0.0,0,0
810008144,0,0.0,0,0
810008145,0,0.0,0,0
810008146,0,0.0,0,0
810008147,0,0.0,0,0
810008148,0,0.0,0,0
810008149,0,0.0,0,0
810008150,0,0.0,0,0
810008151,0,0.0,0,0
810008152,0,0.0,0,0
810008153,0,0.0,0,0
810008154,0,0.0,0,0
810008155,0,0.0,0,0
810008156,0,0.0,0,0
810008157,0,0.0,0,0
810008158,0,0.0,0,0
810008159,0,0.0,0,0
810008160,0,0.0,0,0
810008161,0,0.0,0,0
810008162,0,0.0,0,0
810008163,0,0.0,0,0
810008164,0,0.0,0,0
810008165,0,0.0,0,0
810008166,0,0.0,0,0
810008167,0,0.0,0,0
810008168,0,0.0,0,0
810008169,0,0.0,0,0
810008170,0,0.0,0,0
810008171,0,0.0,0,0
810008172,0,0.0,0,0
810008173,0,0.0,0,0
810008174,0,0.0,0,0
810008175,0,0.0,0,0
810008176,0,0.0,0,0
810008177,0,0.0,0,0
810008178,0,0.0,0,0
810008179,0,0.0,0,0
810008180,0,0.0,0,0
810008181,0,0.0,0,0
810008182,0,0.0,0,0
810008183,0,0.0,0,0
810008184,0,0.0,0,0
810008185,0,0.0,0,0
810008186,0,0.0,0,0
810008187,0,0.0,0,0
810008188,0,0.0,0,0
810008189,0,0.0,0,0
810008190,0,0.0,0,0
810008191,0,0.0,0,0
810008192,0,0.0,0,0
810008193,0,0.0,0,0
810008194,0,0.0,0,0
810008195,0,0.0,0,0
810008196,0,0.0,0,0
810008197,0,0.0,0,0
810008198,0,0.0,0,0
810008199,0,0.0,0,0
810008200,0,0.0,0,0
810008201,0,0.0,0,0
810008202,0,0.0,0,0
810008203,0,0.0,0,0
812010582,0,0.0,0,0
810008204,0,0.0,0,0
810008205,0,0.0,0,0
810008206,0,0.0,0,0
810008207,0,0.0,0,0
810008208,0,0.0,0,0
810008209,0,0.0,0,0
810008210,0,0.0,0,0
810008211,0,0.0,0,0
810008212,0,0.0,0,0
810008213,0,0.0,0,0
810008214,0,0.0,0,0
810008215,0,0.0,0,0
810008216,0,0.0,0,0
810008217,0,0.0,0,0
810008218,0,0.0,0,0
810008219,0,0.0,0,0
810008220,0,0.0,0,0
810008221,0,0.0,0,0
810008222,0,0.0,0,0
810008223,0,0.0,0,0
810008224,0,0.0,0,0
810008225,0,0.0,0,0
810008226,0,0.0,0,0
810008227,0,0.0,0,0
810008228,0,0.0,0,0
810008229,0,0.0,0,0
810008230,0,0.0,0,0
810008231,0,0.0,0,0
810008232,0,0.0,0,0
810008233,0,0.0,0,0
810008234,0,0.0,0,0
810008236,0,0.0,0,0
810008237,0,0.0,0,0
810008238,0,0.0,0,0
810008239,0,0.0,0,0
810008240,0,0.0,0,0
810008241,0,0.0,0,0
810008242,0,0.0,0,0
810008243,0,0.0,0,0
810008244,0,0.0,0,0
810008245,0,0.0,0,0
810008246,0,0.0,0,0
810008247,0,0.0,0,0
810008248,0,0.0,0,0
810008249,0,0.0,0,0
810008250,0,0.0,0,0
810008251,0,0.0,0,0
810008252,0,0.0,0,0
810008253,0,0.0,0,0
810008254,0,0.0,0,0
810008255,0,0.0,0,0
810008256,0,0.0,0,0
810008257,0,0.0,0,0
810008258,0,0.0,0,0
810008259,0,0.0,0,0
810008260,0,0.0,0,0
810008261,0,0.0,0,0
810008262,0,0.0,0,0
810008263,0,0.0,0,0
810008264,0,0.0,0,0
810008265,0,0.0,0,0
810008266,0,0.0,0,0
810008267,0,0.0,0,0
810008268,0,0.0,0,0
810008269,0,0.0,0,0
810008270,0,0.0,0,0
810008271,0,0.0,0,0
810008272,0,0.0,0,0
810008273,0,0.0,0,0
810008274,0,0.0,0,0
810008275,0,0.0,0,0
810008276,0,0.0,0,0
810008277,0,0.0,0,0
810008278,0,0.0,0,0
810008279,0,0.0,0,0
810008280,0,0.0,0,0
810008281,0,0.0,0,0
810008282,0,0.0,0,0
810008283,0,0.0,0,0
810008284,0,0.0,0,0
810008285,0,0.0,0,0
810008286,0,0.0,0,0
810008287,0,0.0,0,0
810008288,0,0.0,0,0
810008289,0,0.0,0,0
810008290,0,0.0,0,0
810008291,0,0.0,0,0
810008292,0,0.0,0,0
810008293,0,0.0,0,0
810008294,0,0.0,0,0
810008295,0,0.0,0,0
810008296,0,0.0,0,0
810008297,0,0.0,0,0
810008298,0,0.0,0,0
810008299,0,0.0,0,0
810008300,0,0.0,0,0
810008301,0,0.0,0,0
810008302,0,0.0,0,0
810008303,0,0.0,0,0
810008304,0,0.0,0,0
810008305,0,0.0,0,0
810008306,0,0.0,0,0
810008307,0,0.0,0,0
810008308,0,0.0,0,0
810008309,0,0.0,0,0
810008310,0,0.0,0,0
810008311,0,0.0,0,0
810008312,0,0.0,0,0
810008313,0,0.0,0,0
810008314,0,0.0,0,0
810008315,0,0.0,0,0
810008316,0,0.0,0,0
810008317,0,0.0,0,0
810008318,0,0.0,0,0
810008319,0,0.0,0,0
810008320,0,0.0,0,0
810008321,0,0.0,0,0
810008322,0,0.0,0,0
810008323,0,0.0,0,0
810008324,0,0.0,0,0
810008325,0,0.0,0,0
810008326,0,0.0,0,0
810008327,0,0.0,0,0
812010584,0,0.0,0,0
810008328,0,0.0,0,0
810008329,0,0.0,0,0
810008330,0,0.0,0,0
810008331,0,0.0,0,0
810008332,0,0.0,0,0
810008333,0,0.0,0,0
810008334,0,0.0,0,0
810008335,0,0.0,0,0
810008336,0,0.0,0,0
810008339,1000123,1.0,100,119
810008340,1000123,1.0,100,119
810008341,1000123,1.0,100,119
810008342,1000123,1.0,100,119
810008343,1000123,1.0,100,119
810008344,1000123,1.0,100,119
810008345,4000016,1.0,100,100
810008346,4000016,1.0,100,100
810008347,4000016,1.0,100,100
810008348,4000016,1.0,100,100
810008349,4000016,1.0,100,100
810008350,4000016,1.0,100,100
810008351,4000016,1.0,100,100
810008352,44100110,1.0,100,100
810008353,4410011,1.0,100,100
810008354,4410011,1.0,100,100
810008355,4410011,1.0,100,100
810008356,4410011,1.0,100,100
810008357,4410011,1.0,100,100
810008358,4410011,1.0,100,100
810008359,4410011,1.0,100,100
810008360,4410011,1.0,100,100
810008361,44100110,1.0,100,100
810008362,44100110,1.0,100,100
810008363,44100110,1.0,100,100
810008364,44100110,1.0,100,100
810008365,4410011,1.0,100,100
810008366,4410011,1.0,100,100
810008367,4410011,1.0,100,100
810008368,4410011,1.0,100,100
810008369,4410011,1.0,100,100
810008370,4410011,1.0,100,100
810008371,4410011,1.0,100,100
810008372,4410011,1.0,100,100
810008373,4410011,1.0,100,100
810008374,4410011,1.0,100,100
810008375,4410011,1.0,100,100
810008376,4410011,1.0,100,100
810008377,4410011,1.0,100,100
810008378,4410011,1.0,100,100
810008379,4410011,1.0,100,100
810008380,0,0.0,0,0
810008381,0,0.0,0,0
810008382,0,0.0,0,0
810008383,0,0.0,0,0
810008384,0,0.0,0,0
810008385,0,0.0,0,0
810008386,0,0.0,0,0
810008387,0,0.0,0,0
810008388,0,0.0,0,0
810008389,0,0.0,0,0
810008390,0,0.0,0,0
810008391,0,0.0,0,0
810008392,0,0.0,0,0
810008393,0,0.0,0,0
810008394,0,0.0,0,0
810008395,0,0.0,0,0
810008396,0,0.0,0,0
810008397,0,0.0,0,0
810008398,0,0.0,0,0
810008400,0,0.0,0,0
810008401,0,0.0,0,0
810008402,0,0.0,0,0
810008403,0,0.0,0,0
810008404,0,0.0,0,0
810008405,0,0.0,0,0
810008406,0,0.0,0,0
810008407,0,0.0,0,0
810008408,0,0.0,0,0
810008409,0,0.0,0,0
810008410,0,0.0,0,0
810008411,0,0.0,0,0
810008412,0,0.0,0,0
810008413,0,0.0,0,0
810008414,0,0.0,0,0
810008415,0,0.0,0,0
810008416,0,0.0,0,0
810008417,0,0.0,0,0
810008418,0,0.0,0,0
810008419,0,0.0,0,0
810008420,0,0.0,0,0
810008421,0,0.0,0,0
810008422,0,0.0,0,0
810008423,0,0.0,0,0
810008424,0,0.0,0,0
810008425,4000016,1.0,100,100
810008426,0,0.0,0,0
810008427,0,0.0,0,0
810008428,0,0.0,0,0
810008429,0,0.0,0,0
810008430,0,0.0,0,0
810008431,0,0.0,0,0
810008432,0,0.0,0,0
810008433,0,0.0,0,0
810008434,0,0.0,0,0
810008435,0,0.0,0,0
810008436,0,0.0,0,0
810002145,0,0.0,0,0
810008438,0,0.0,0,0
810008439,0,0.0,0,0
810008440,0,0.0,0,0
810008441,0,0.0,0,0
810008442,0,0.0,0,0
810008443,0,0.0,0,0
810008444,0,0.0,0,0
810008445,0,0.0,0,0
810008446,0,0.0,0,0
810008447,0,0.0,0,0
810008448,0,0.0,0,0
810008453,0,0.0,0,0
810008454,0,0.0,0,0
810008455,0,0.0,0,0
812010595,0,0.0,0,0
810008449,0,0.0,0,0
810008450,0,0.0,0,0
810008451,0,0.0,0,0
810008452,0,0.0,0,0
810008456,0,0.0,0,0
810008457,0,0.0,0,0
810008459,0,0.0,0,0
810008460,0,0.0,0,0
810008461,0,0.0,0,0
810008462,0,0.0,0,0
810008463,0,0.0,0,0
810008464,0,0.0,0,0
810008465,0,0.0,0,0
810008466,0,0.0,0,0
810008467,0,0.0,0,0
810008468,0,0.0,0,0
810008469,0,0.0,0,0
810008470,0,0.0,0,0
810008471,0,0.0,0,0
810008472,0,0.0,0,0
810008479,0,0.0,0,0
810008480,0,0.0,0,0
810008481,0,0.0,0,0
810008482,0,0.0,0,0
810008483,0,0.0,0,0
810008485,0,0.0,0,0
810008486,0,0.0,0,0
810008487,0,0.0,0,0
810008488,0,0.0,0,0
810008491,0,0.0,0,0
810008493,0,0.0,0,0
810008492,0,0.0,0,0
810008494,1000123,1.0,100,119
810008495,1000123,1.0,100,119
810008496,1000123,1.0,100,119
810008497,1000123,1.0,100,119
810008498,4630511,1.0,100,100
810008499,4630511,1.0,100,100
810008500,4630511,1.0,100,100
810008501,4630511,1.0,100,100
810008502,4630511,1.0,100,100
810008503,4630511,1.0,100,100
810008504,4630511,1.0,100,100
810008505,4630511,1.0,100,100
810008506,46305110,1.0,100,100
810008507,46305110,1.0,100,100
810008508,4630511,1.0,100,100
810008509,4630511,1.0,100,100
810008510,4630511,1.0,100,100
810008511,4630511,1.0,100,100
810008512,4630511,1.0,100,100
810008513,4630511,1.0,100,100
810008514,4630511,1.0,100,100
810008515,4630511,1.0,100,100
810008516,4630511,1.0,100,100
810008517,46305110,1.0,100,100
810008518,46305110,1.0,100,100
810008524,0,0.0,0,0
810008525,0,0.0,0,0
810008526,0,0.0,0,0
810008527,0,0.0,0,0
810008531,0,0.0,0,0
810008532,0,0.0,0,0
810008533,0,0.0,0,0
810008534,0,0.0,0,0
810008535,0,0.0,0,0
810008536,0,0.0,0,0
810008537,0,0.0,0,0
810008520,4630511,1.0,100,100
810008521,4630511,1.0,100,100
810008522,4630511,1.0,100,100
810008543,4630511,1.0,100,100
810008544,4630511,1.0,100,100
810008545,4630511,1.0,100,100
810008547,0,0.0,0,0
810008548,0,0.0,0,0
810008549,0,0.0,0,0
810008550,0,0.0,0,0
810008551,0,0.0,0,0
810008552,0,0.0,0,0
810008553,0,0.0,0,0
810008554,0,0.0,0,0
810008558,0,0.0,0,0
810008559,0,0.0,0,0
810008560,0,0.0,0,0
810008563,0,0.0,0,0
810008564,0,0.0,0,0
810008565,0,0.0,0,0
810008566,0,0.0,0,0
810008570,0,0.0,0,0
810008571,0,0.0,0,0
810008572,0,0.0,0,0
810008573,0,0.0,0,0
810008578,0,0.0,0,0
810008579,0,0.0,0,0
810008580,0,0.0,0,0
810008581,0,0.0,0,0
810008582,0,0.0,0,0
810008583,0,0.0,0,0
810008584,0,0.0,0,0
810008585,0,0.0,0,0
810008586,0,0.0,0,0
810008587,0,0.0,0,0
810008588,0,0.0,0,0
810008589,0,0.0,0,0
810008590,0,0.0,0,0
810008591,0,0.0,0,0
810008592,0,0.0,0,0
810008594,0,0.0,0,0
810008595,0,0.0,0,0
810008596,0,0.0,0,0
810008597,0,0.0,0,0
810008598,0,0.0,0,0
810008599,0,0.0,0,0
810008600,0,0.0,0,0
810008601,0,0.0,0,0
810008602,0,0.0,0,0
810008603,0,0.0,0,0
810008606,0,0.0,0,0
810008607,0,0.0,0,0
810008608,0,0.0,0,0
810008610,0,0.0,0,0
810008611,0,0.0,0,0
810008612,0,0.0,0,0
810008613,0,0.0,0,0
810008614,0,0.0,0,0
810008615,0,0.0,0,0
810008616,0,0.0,0,0
810008623,46305110,1.0,100,100
810008624,46305110,1.0,100,100
810008625,46305110,1.0,100,100
810008626,1000123,1.0,100,119
810008627,1000123,1.0,100,119
810008628,1000123,1.0,100,119
810008629,1000123,1.0,100,119
810008630,4630511,1.0,100,100
810008631,4630511,1.0,100,100
810008632,4630511,1.0,100,100
810008633,4630511,1.0,100,100
810008634,4630511,1.0,100,100
810008635,4630511,1.0,100,100
810008636,4630511,1.0,100,100
810008637,4630511,1.0,100,100
810008638,4630511,1.0,100,100
810008639,4630511,1.0,100,100
810008640,4630511,1.0,100,100
810008641,4630511,1.0,100,100
810008642,4630511,1.0,100,100
810008643,4630511,1.0,100,100
810008644,4630511,1.0,100,100
810008645,4630511,1.0,100,100
810008646,4630511,1.0,100,100
810008648,46305110,1.0,100,100
810008649,46305110,1.0,100,100
810008650,4630511,1.0,100,100
810008651,4630511,1.0,100,100
810008652,4630511,1.0,100,100
810008653,4630511,1.0,100,100
810008654,4630511,1.0,100,100
810008655,4630511,1.0,100,100
810008656,4630511,1.0,100,100
810008657,4630511,1.0,100,100
810008658,4630511,1.0,100,100
810008659,4630511,1.0,100,100
810008660,4630511,1.0,100,100
810008661,4630511,1.0,100,100
810008662,4630511,1.0,100,100
810008663,4630511,1.0,100,100
810008664,4630511,1.0,100,100
810008665,4630511,1.0,100,100
810008666,4630511,1.0,100,100
810008667,46305110,1.0,100,100
810008669,0,0.0,0,0
810008670,0,0.0,0,0
810008671,0,0.0,0,0
810008617,0,0.0,0,0
810008618,0,0.0,0,0
810008619,0,0.0,0,0
810008620,0,0.0,0,0
810008621,0,0.0,0,0
810008622,0,0.0,0,0
810008672,0,0.0,0,0
810008673,0,0.0,0,0
810008674,0,0.0,0,0
810008675,0,0.0,0,0
810008676,0,0.0,0,0
810008677,0,0.0,0,0
810008678,0,0.0,0,0
810008679,0,0.0,0,0
810008680,0,0.0,0,0
810008681,0,0.0,0,0
810008682,0,0.0,0,0
810008683,0,0.0,0,0
810008684,0,0.0,0,0
810008685,0,0.0,0,0
810008686,0,0.0,0,0
810008687,0,0.0,0,0
810008688,0,0.0,0,0
810008689,0,0.0,0,0
810008690,0,0.0,0,0
810008691,0,0.0,0,0
810008692,0,0.0,0,0
810008693,0,0.0,0,0
810008694,0,0.0,0,0
810008695,0,0.0,0,0
810008696,0,0.0,0,0
810008697,0,0.0,0,0
810008698,0,0.0,0,0
810008699,0,0.0,0,0
810008700,0,0.0,0,0
810008701,0,0.0,0,0
810008703,0,0.0,0,0
810008702,0,0.0,0,0
810008704,0,0.0,0,0
810008705,46305110,1.0,100,100
810008706,0,0.0,0,0
810008712,0,0.0,0,0
810008717,0,0.0,0,0
810008718,0,0.0,0,0
810008719,0,0.0,0,0
810008721,0,0.0,0,0
810008713,0,0.0,0,0
810008714,0,0.0,0,0
810008715,0,0.0,0,0
810008716,0,0.0,0,0
810008722,0,0.0,0,0
810008723,0,0.0,0,0
810008724,0,0.0,0,0
810008725,0,0.0,0,0
810008726,0,0.0,0,0
810008727,0,0.0,0,0
810008729,0,0.0,0,0
810008730,0,0.0,0,0
810008731,0,0.0,0,0
810008732,0,0.0,0,0
810008733,0,0.0,0,0
810008734,0,0.0,0,0
810008735,0,0.0,0,0
810008736,0,0.0,0,0
810008740,0,0.0,0,0
810008741,0,0.0,0,0
810008744,0,0.0,0,0
810008745,0,0.0,0,0
810008746,0,0.0,0,0
810008747,0,0.0,0,0
810008748,0,0.0,0,0
810008749,0,0.0,0,0
810008750,0,0.0,0,0
810008751,0,0.0,0,0
810008752,0,0.0,0,0
810008753,0,0.0,0,0
810008754,0,0.0,0,0
810008758,0,0.0,0,0
810008759,0,0.0,0,0
810008760,0,0.0,0,0
810008761,0,0.0,0,0
810008762,1100135,1.0,100,119
810008763,1100135,1.0,100,119
810008764,1100135,1.0,100,119
810008766,1100135,1.0,100,119
810008767,4862036,1.0,100,100
810008768,4862036,1.0,100,100
810008769,4862036,1.0,100,100
810008770,4862036,1.0,100,100
810008771,4862036,1.0,100,100
810008772,48620360,1.0,100,100
810008773,5093562,1.0,100,100
810008774,5093562,1.0,100,100
810008775,5093562,1.0,100,100
810008776,5093562,1.0,100,100
810008777,5093562,1.0,100,100
810008778,5093562,1.0,100,100
810008779,5093562,1.0,100,100
810008780,5093562,1.0,100,100
810008781,5093562,1.0,100,100
810008782,50935620,1.0,100,100
810003548,0,0.0,0,0
810003549,0,0.0,0,0
810003200,0,0.0,0,0
810008783,0,0.0,0,0
810008784,0,0.0,0,0
810008785,0,0.0,0,0
810008786,0,0.0,0,0
810008787,0,0.0,0,0
810008789,0,0.0,0,0
810008790,0,0.0,0,0
810008791,0,0.0,0,0
810008792,5093562,1.0,100,100
810008793,5093562,1.0,100,100
810008794,5093562,1.0,100,100
810008795,5093562,1.0,100,100
810008796,5093562,1.0,100,100
810008797,5093562,1.0,100,100
810008798,5093562,1.0,100,100
810008799,5093562,1.0,100,100
810008800,5093562,1.0,100,100
810008801,48620360,1.0,100,100
810008802,50935620,1.0,100,100
810008806,0,0.0,0,0
810008807,0,0.0,0,0
810008808,4862036,1.0,100,100
810008809,4862036,1.0,100,100
810008810,48620360,1.0,100,100
810008811,0,0.0,0,0
810008812,0,0.0,0,0
810008813,0,0.0,0,0
810008814,0,0.0,0,0
810008815,0,0.0,0,0
810008816,0,0.0,0,0
810008817,0,0.0,0,0
810008818,0,0.0,0,0
810008819,0,0.0,0,0
810008820,0,0.0,0,0
810008821,0,0.0,0,0
810008822,0,0.0,0,0
810008823,0,0.0,0,0
810008824,0,0.0,0,0
810008825,0,0.0,0,0
810008826,0,0.0,0,0
810008827,0,0.0,0,0
810008828,0,0.0,0,0
810008829,0,0.0,0,0
810008830,0,0.0,0,0
810008831,0,0.0,0,0
810008832,0,0.0,0,0
810008833,0,0.0,0,0
810008834,0,0.0,0,0
810008835,0,0.0,0,0
810008836,0,0.0,0,0
810008837,0,0.0,0,0
810008838,0,0.0,0,0
810008839,0,0.0,0,0
810008840,0,0.0,0,0
810008841,0,0.0,0,0
810008842,0,0.0,0,0
810008843,0,0.0,0,0
810008844,0,0.0,0,0
810008846,0,0.0,0,0
810008847,0,0.0,0,0
810008848,0,0.0,0,0
810008849,0,0.0,0,0
810008850,0,0.0,0,0
810008851,0,0.0,0,0
810008852,0,0.0,0,0
810008853,0,0.0,0,0
810008854,0,0.0,0,0
810008855,0,0.0,0,0
810008856,0,0.0,0,0
810008858,0,0.0,0,0
810008859,0,0.0,0,0
810008860,0,0.0,0,0
810008861,0,0.0,0,0
810008862,0,0.0,0,0
810008863,0,0.0,0,0
810008864,0,0.0,0,0
810008865,0,0.0,0,0
810008866,0,0.0,0,0
810008867,0,0.0,0,0
810008868,0,0.0,0,0
810008869,0,0.0,0,0
810008870,0,0.0,0,0
810008871,0,0.0,0,0
810008873,0,0.0,0,0
810008876,0,0.0,0,0
810008877,0,0.0,0,0
810008878,0,0.0,0,0
810008879,0,0.0,0,0
810008880,0,0.0,0,0
810008881,0,0.0,0,0
810008882,0,0.0,0,0
810008887,0,0.0,0,0
810008893,1157627,1.0,100,119
810008894,1157627,1.0,100,119
810008895,1157627,1.0,100,119
810008896,1157627,1.0,100,119
810008897,5144497,1.0,100,100
810008898,5144497,1.0,100,100
810008899,5144497,1.0,100,100
810008900,5144497,1.0,100,100
810008901,5144497,1.0,100,100
810008902,5144497,1.0,100,100
810008903,5144497,1.0,100,100
810008904,5144497,1.0,100,100
810008905,5144497,1.0,100,100
810008906,5144497,1.0,100,100
810008907,5144497,1.0,100,100
810008908,5144497,1.0,100,100
810008909,5144497,1.0,100,100
810008910,5144497,1.0,100,100
810008911,5144497,1.0,100,100
810008912,5144497,1.0,100,100
810008913,5144497,1.0,100,100
810008914,51444970,1.0,100,100
810008915,51444970,1.0,100,100
810008916,51444970,1.0,100,100
810008919,51444970,1.0,100,100
810008920,51444970,1.0,100,100
810008921,51444970,1.0,100,100
810008922,5144497,1.0,100,100
810008923,5144497,1.0,100,100
810008924,5144497,1.0,100,100
810008925,5144497,1.0,100,100
810008926,5144497,1.0,100,100
810008927,5144497,1.0,100,100
810008928,5144497,1.0,100,100
810008929,5144497,1.0,100,100
810008930,5144497,1.0,100,100
810008931,5144497,1.0,100,100
810008932,5144497,1.0,100,100
810008933,0,0.0,0,0
810008934,0,0.0,0,0
810008935,0,0.0,0,0
810008936,0,0.0,0,0
810008937,0,0.0,0,0
810008938,5144497,1.0,100,100
810008939,5144497,1.0,100,100
810008940,5144497,1.0,100,100
810008941,5144497,1.0,100,100
810008942,5144497,1.0,100,100
810008943,5144497,1.0,100,100
810008944,0,0.0,0,0
810008945,0,0.0,0,0
810008946,0,0.0,0,0
810008947,0,0.0,0,0
810008948,0,0.0,0,0
810008949,0,0.0,0,0
810008950,0,0.0,0,0
810008951,0,0.0,0,0
810008952,0,0.0,0,0
810008954,0,0.0,0,0
810008955,46768160,1.0,100,100
810008956,0,0.0,0,0
810008957,0,0.0,0,0
810008958,0,0.0,0,0
810008959,0,0.0,0,0
810008960,0,0.0,0,0
810008961,0,0.0,0,0
810008962,0,0.0,0,0
810008963,0,0.0,0,0
810008964,0,0.0,0,0
810008965,0,0.0,0,0
810008966,0,0.0,0,0
810008967,0,0.0,0,0
810008968,0,0.0,0,0
810008969,0,0.0,0,0
810008970,0,0.0,0,0
810008971,0,0.0,0,0
810008972,0,0.0,0,0
810008973,0,0.0,0,0
810008974,0,0.0,0,0
810008975,0,0.0,0,0
810008976,0,0.0,0,0
810008977,0,0.0,0,0
810008978,0,0.0,0,0
810008979,0,0.0,0,0
810008980,0,0.0,0,0
810008981,0,0.0,0,0
810008982,0,0.0,0,0
810008983,0,0.0,0,0
810008984,0,0.0,0,0
810008985,0,0.0,0,0
810008986,0,0.0,0,0
810008987,0,0.0,0,0
810008988,0,0.0,0,0
810008989,0,0.0,0,0
810008990,0,0.0,0,0
810008991,0,0.0,0,0
810008992,0,0.0,0,0
810008993,0,0.0,0,0
810008994,0,0.0,0,0
810008995,0,0.0,0,0
810008996,0,0.0,0,0
810008997,0,0.0,0,0
810008998,0,0.0,0,0
810008999,0,0.0,0,0
810009014,0,0.0,0,0
810009015,0,0.0,0,0
810009016,0,0.0,0,0
810009017,0,0.0,0,0
810009018,0,0.0,0,0
810009019,0,0.0,0,0
810009020,0,0.0,0,0
810009021,0,0.0,0,0
810009022,0,0.0,0,0
810009023,0,0.0,0,0
810009024,0,0.0,0,0
810009025,0,0.0,0,0
810009026,0,0.0,0,0
810009027,0,0.0,0,0
810009028,0,0.0,0,0
810009029,0,0.0,0,0
810009030,0,0.0,0,0
810009031,0,0.0,0,0
810009032,0,0.0,0,0
810009033,0,0.0,0,0
810009035,0,0.0,0,0
810009036,0,0.0,0,0
810009037,0,0.0,0,0
810009038,0,0.0,0,0
810009039,0,0.0,0,0
810009040,0,0.0,0,0
810009041,0,0.0,0,0
810009042,0,0.0,0,0
810009043,0,0.0,0,0
810009044,0,0.0,0,0
810009045,0,0.0,0,0
810009046,0,0.0,0,0
810009047,0,0.0,0,0
810009048,1227664,1.0,100,100
810009049,1227664,1.0,100,100
810009050,1227664,1.0,100,100
810009051,1227664,1.0,100,100
810009052,5401721,1.0,100,100
810009053,5401721,1.0,100,100
810009054,5401721,1.0,100,100
810009055,5401721,1.0,100,100
810009056,5401721,1.0,100,100
810009057,5401721,1.0,100,100
810009058,5401721,1.0,100,100
810009059,5401721,1.0,100,100
810009060,5401721,1.0,100,100
810009061,5401721,1.0,100,100
810009062,5401721,1.0,100,100
810009063,5401721,1.0,100,100
810009064,5401721,1.0,100,100
810009065,5401721,1.0,100,100
810009066,5401721,1.0,100,100
810009067,5401721,1.0,100,100
810009068,5401721,1.0,100,100
810009069,54017210,1.0,100,100
810009070,54017210,1.0,100,100
810009075,54017210,1.0,100,100
810009076,54017210,1.0,100,100
810009077,5401721,1.0,100,100
810009078,5401721,1.0,100,100
810009079,5401721,1.0,100,100
810009080,5401721,1.0,100,100
810009081,5401721,1.0,100,100
810009082,5401721,1.0,100,100
810009083,5401721,1.0,100,100
810009084,0,0.0,0,0
810009085,0,0.0,0,0
810009086,0,0.0,0,0
810009087,0,0.0,0,0
810009088,0,0.0,0,0
810009089,0,0.0,0,0
810009090,0,0.0,0,0
810009091,0,0.0,0,0
810009092,0,0.0,0,0
810009093,0,0.0,0,0
810009094,0,0.0,0,0
810009095,0,0.0,0,0
810009096,0,0.0,0,0
810009097,0,0.0,0,0
810009098,0,0.0,0,0
810009099,0,0.0,0,0
810009100,0,0.0,0,0
810009101,0,0.0,0,0
810009102,0,0.0,0,0
810009108,0,0.0,0,0
810009109,0,0.0,0,0
810009110,0,0.0,0,0
810009111,0,0.0,0,0
810009112,0,0.0,0,0
810009113,0,0.0,0,0
810009114,0,0.0,0,0
810009115,0,0.0,0,0
810009116,0,0.0,0,0
810009117,0,0.0,0,0
810009119,0,0.0,0,0
810009120,0,0.0,0,0
810009121,0,0.0,0,0
810009122,0,0.0,0,0
810009123,0,0.0,0,0
810009124,0,0.0,0,0
810009125,0,0.0,0,0
810009126,0,0.0,0,0
810009127,0,0.0,0,0
810009128,0,0.0,0,0
810009129,0,0.0,0,0
810009130,0,0.0,0,0
810009131,0,0.0,0,0
810009135,1289047,1.0,100,100
810009136,1289047,1.0,100,100
810009137,1289047,1.0,100,100
810009138,1289047,1.0,100,100
810009139,5671807,1.0,100,100
810009140,5671807,1.0,100,100
810009141,5671807,1.0,100,100
810009142,5671807,1.0,100,100
810009143,5671807,1.0,100,100
810009144,5671807,1.0,100,100
810009145,56718070,1.0,100,100
810009146,5671807,1.0,100,100
810009147,5671807,1.0,100,100
810009148,5671807,1.0,100,100
810009149,5671807,1.0,100,100
810009150,5671807,1.0,100,100
810009151,5671807,1.0,100,100
810009152,5671807,1.0,100,100
810009153,5671807,1.0,100,100
810009154,5671807,1.0,100,100
810009155,5671807,1.0,100,100
810009156,5671807,1.0,100,100
810009157,56718070,1.0,100,100
810009158,56718070,1.0,100,100
810009159,5671807,1.0,100,100
810009160,5671807,1.0,100,100
