ID,道具名稱,鑲嵌類型ID,道具屬性
82902827,高級競技場魔力卡片 +16,87,"魔力+218
屬性力+63
魔法最大傷害+17%
魔法命中率+8%
最大閃耀卡片 +9
最大暗黑卡片 +9"
82902828,高級競技場魔力卡片 +17,87,"魔力+226
屬性力+65
魔法最大傷害+18%
魔法命中率+9%
最大閃耀卡片 +9
最大暗黑卡片 +9"
82902829,高級競技場魔力卡片 +18,87,"魔力+238
屬性力+68
魔法最大傷害+20%
魔法命中率+11%
最大閃耀卡片 +10
最大暗黑卡片 +10"
82902830,高級競技場魔力卡片 +19,87,"魔力+251
屬性力+71
魔法最大傷害+22%
魔法命中率+13%
最大閃耀卡片 +10
最大暗黑卡片 +10"
82902831,高級競技場魔力卡片 +20,87,"魔力+266
屬性力+75
魔法最大傷害+25%
魔法命中率+15%
最大閃耀卡片 +11
最大暗黑卡片 +11"
82902901,暗黑魔力卡片,87,"魔力+208
屬性力+60
魔法爆擊傷害+15%
所有卡片充電減少度 +50.0%"
82902902,暗黑魔力卡片 +1,87,"魔力+212
屬性力+62
魔法爆擊傷害+16%
所有卡片充電減少度 +50.0%"
82902903,暗黑魔力卡片 +2,87,"魔力+215
屬性力+63
魔法爆擊傷害+17%
所有卡片充電減少度 +50.0%"
82902904,暗黑魔力卡片 +3,87,"魔力+220
屬性力+63
魔法爆擊傷害+18%
所有卡片充電減少度 +50.0%"
82902905,暗黑魔力卡片 +4,87,"魔力+224
屬性力+64
魔法爆擊傷害+19%
所有卡片充電減少度 +50.0%"
82902906,暗黑魔力卡片 +5,87,"魔力+227
屬性力+65
魔法爆擊傷害+20%
所有卡片充電減少度 +50.0%"
82902907,暗黑魔力卡片 +6,87,"魔力+232
屬性力+66
魔法爆擊傷害+21%
所有卡片充電減少度 +50.0%"
82902908,暗黑魔力卡片 +7,87,"魔力+237
屬性力+68
魔法爆擊傷害+22%
所有卡片充電減少度 +50.0%"
82902909,暗黑魔力卡片 +8,87,"魔力+243
屬性力+69
魔法爆擊傷害+23%
所有卡片充電減少度 +50.0%"
82902910,暗黑魔力卡片 +9,87,"魔力+248
屬性力+70
魔法爆擊傷害+24%
所有卡片充電減少度 +50.0%"
82903030,神聖星星 魔力卡片,87,"屬性力+110
魔法最小傷害+10%
所有卡片充電減少度 +50.0%
魔力+800
目標魔法抵抗力減少+10%
魔法爆擊率+4%
最大閃耀卡片 +8
最大暗黑卡片 +8"
82903031,神聖星星 魔力卡片 ☆,87,"屬性力+115
魔法最小傷害+13%
所有卡片充電減少度 +60.0%
魔力+950
目標魔法抵抗力減少+12%
魔法爆擊率+4%
最大閃耀卡片 +9
最大暗黑卡片 +9"
82903032,神聖星星 魔力卡片 ★,87,"屬性力+120
魔法最小傷害+16%
所有卡片充電減少度 +70.0%
魔力+1100
目標魔法抵抗力減少+14%
魔法爆擊率+4%
最大閃耀卡片 +10
最大暗黑卡片 +10"
82903033,神聖星星 魔力卡片 ★☆,87,"屬性力+125
魔法最小傷害+19%
所有卡片充電減少度 +80.0%
魔力+1250
目標魔法抵抗力減少+16%
魔法爆擊率+4%
最大閃耀卡片 +11
最大暗黑卡片 +11"
82903034,神聖星星 魔力卡片 ★★,87,"屬性力+130
魔法最小傷害+22%
所有卡片充電減少度 +90.0%
魔力+1400
目標魔法抵抗力減少+18%
魔法爆擊率+4%
最大閃耀卡片 +12
最大暗黑卡片 +12"
40102601,光明卡片欄位,6,
40102611,光明卡片欄位 +1,6,
40102621,光明卡片欄位 +2,6,
40102631,光明卡片欄位 +3,6,
40102641,光明卡片欄位 +4,6,
40102651,光明卡片欄位 +5,6,
40102661,光明卡片欄位 +6,6,
40102671,匠人的光明卡片欄位,6,"所有能力值 +30
屬性力+6"
40102681,匠人的光明卡片欄位 +1,6,"所有能力值 +50
屬性力+12"
10121006,神秘的紅焰 手套,7,"防禦力+364
物理減少傷害+14
魔力+100
魔法爆擊傷害+15%
魔力卡片充 電減少度 +10.0%"
20221006,神秘的紅焰 襯衫,100,"防禦力+909
物理減少傷害+38
魔力+100
魔法回擊傷害+15%
魔力卡片充 電減少度 +10.0%"
30121006,神秘的紅焰 褲裙,101,"防禦力+758
物理減少傷害+34
魔力+100
魔法回擊傷害+15%
魔力卡片充 電減少度 +10.0%"
70221006,神秘的紅焰 靴子,103,"防禦力+455
物理減少傷害+20
魔力+100
移動速度+22%
魔力卡片充 電減少度 +10.0%"
90421006,神秘的紅焰戒指,99,"防禦力+545
物理減少傷害+24
魔力+100
休息恢復HP+150%
魔力卡片充 電減少度 +10.0%"
10121007,強化的神秘的紅焰 手套,7,"防禦力+382
物理減少傷害+15
魔力+120
物理爆擊傷害+17%
魔力卡片充 電減少度 +15.0%"
20221007,強化的神秘的紅焰 襯衫,100,"防禦力+954
物理減少傷害+40
魔力+120
物理回擊傷害+17%
魔力卡片充 電減少度 +15.0%"
30121007,強化的神秘的紅焰 褲裙,101,"防禦力+795
物理減少傷害+36
魔力+120
物理回擊傷害+17%
魔力卡片充 電減少度 +15.0%"
70221007,強化的神秘的紅焰 靴子,103,"防禦力+477
物理減少傷害+21
魔力+120
移動速度+23%
魔力卡片充 電減少度 +15.0%"
90421007,強化的神秘的紅焰戒指,99,"防禦力+572
物理減少傷害+26
魔力+120
休息恢復HP+160%
魔力卡片充 電減少度 +15.0%"
100112010,神秘的紅焰眼鏡,0,"魔法命中率+15%
魔力+30
屬性發生機率+250%
體力 +30
最大元素卡片 +1"
60112010,神秘的紅焰絲襪,0,"物理回避率+15%
魔法回避率+15%
道具掉落率+5%
體力 +30
最大元素卡片 +1"
120112010,神秘的紅焰 眉心貼,0,"魔法傷害+75
獲得錢+60%
魔力+30
最大HP +300
最大元素卡片 +1"
10121008,神秘暗黑手套,7,"防禦力+434
物理減少傷害+17
魔力+358
魔法爆擊傷害+20%
魔力卡片充 電減少度 +10.0%"
20221008,神秘暗黑襯衫,100,"防禦力+1085
物理減少傷害+46
魔力+358
魔法命中率+5%
魔力卡片充 電減少度 +10.0%"
30121008,神秘暗黑褲裙,101,"防禦力+904
物理減少傷害+42
魔力+358
魔法爆擊率+3%
魔力卡片充 電減少度 +10.0%"
70221008,神秘暗黑靴子,103,"防禦力+542
物理減少傷害+24
魔力+358
移動速度+24%
魔力卡片充 電減少度 +10.0%"
90421008,神秘暗黑戒指,99,"防禦力+651
物理減少傷害+29
魔力+358
魔力卡片充 電減少度 +10.0%"
10121009,神秘暗黑手套 ☆,7,"防禦力+441
物理減少傷害+18
魔力+364
魔法爆擊傷害+21%
所有能力值 +30
魔力卡片充 電減少度 +15.0%"
20221009,神秘暗黑襯衫 ☆,100,"防禦力+1103
物理減少傷害+47
魔力+364
魔法命中率+6%
所有能力值 +30
魔力卡片充 電減少度 +15.0%"
30121009,神秘暗黑褲裙 ☆,101,"防禦力+919
物理減少傷害+43
魔力+364
魔法爆擊率+3%
所有能力值 +30
魔力卡片充 電減少度 +15.0%"
70221009,神秘暗黑靴子 ☆,103,"防禦力+551
物理減少傷害+25
魔力+364
移動速度+25%
所有能力值 +30
魔力卡片充 電減少度 +15.0%"
90421009,神秘暗黑戒指 ☆,99,"防禦力+662
物理減少傷害+30
魔力+364
所有能力值 +10
魔力卡片充 電減少度 +15.0%"
10121010,神秘暗黑手套 ★,7,"防禦力+446
物理減少傷害+18
魔力+369
魔法爆擊傷害+22%
所有能力值 +40
魔力卡片充 電減少度 +20.0%"
20221010,神秘暗黑襯衫 ★,100,"防禦力+1116
物理減少傷害+48
魔力+369
魔法命中率+7%
所有能力值 +40
魔力卡片充 電減少度 +20.0%"
30121010,神秘暗黑褲裙 ★,101,"防禦力+930
物理減少傷害+44
魔力+369
魔法爆擊率+4%
所有能力值 +40
魔力卡片充 電減少度 +20.0%"
70221010,神秘暗黑靴子 ★,103,"防禦力+558
物理減少傷害+25
魔力+369
移動速度+26%
所有能力值 +40
魔力卡片充 電減少度 +20.0%"
90421010,神秘暗黑戒指 ★,99,"防禦力+670
物理減少傷害+30
魔力+369
所有能力值 +20
魔力卡片充 電減少度 +20.0%"
10121012,神秘暗黑手套 ★☆,7,"防禦力+452
物理減少傷害+18
魔力+373
魔法爆擊傷害+23%
所有能力值 +50
魔力卡片充 電減少度 +25.0%"
20221012,神秘暗黑襯衫 ★☆,100,"防禦力+1130
物理減少傷害+48
魔力+373
魔法命中率+8%
所有能力值 +50
魔力卡片充 電減少度 +25.0%"
30121012,神秘暗黑褲裙 ★☆,101,"防禦力+941
物理減少傷害+44
魔力+373
魔法爆擊率+4%
所有能力值 +50
魔力卡片充 電減少度 +25.0%"
70221012,神秘暗黑靴子 ★☆,103,"防禦力+565
物理減少傷害+25
魔力+373
移動速度+27%
所有能力值 +50
魔力卡片充 電減少度 +25.0%"
90421012,神秘暗黑戒指 ★☆,99,"防禦力+678
物理減少傷害+31
魔力+373
所有能力值 +30
魔力卡片充 電減少度 +25.0%"
10121013,神秘暗黑手套 ★★,7,"防禦力+457
物理減少傷害+18
魔力+378
魔法爆擊傷害+24%
所有能力值 +60
魔力卡片充 電減少度 +30.0%"
20221013,神秘暗黑襯衫 ★★,100,"防禦力+1143
物理減少傷害+49
魔力+378
魔法命中率+9%
所有能力值 +60
魔力卡片充 電減少度 +30.0%"
30121013,神秘暗黑褲裙 ★★,101,"防禦力+953
物理減少傷害+45
魔力+378
魔法爆擊率+5%
所有能力值 +60
魔力卡片充 電減少度 +30.0%"
70221013,神秘暗黑靴子 ★★,103,"防禦力+572
物理減少傷害+26
魔力+378
移動速度+28%
所有能力值 +60
魔力卡片充 電減少度 +30.0%"
90421013,神秘暗黑戒指 ★★,99,"防禦力+686
物理減少傷害+31
魔力+378
所有能力值 +40
魔力卡片充 電減少度 +30.0%"
100112011,神秘暗黑眼鏡,0,"魔法命中率+17%
魔力+100
屬性發生機率+300%
體力 +100
最大元素卡片 +1"
60112011,神秘暗黑絲襪,0,"物理回避率+17%
魔法回避率+17%
道具掉落率+8%
體力 +100
最大元素卡片 +1"
120112011,神秘暗黑眉心貼,0,"魔法傷害+80
獲得錢+60%
魔力+40
最大HP +500
最大元素卡片 +1"
100112012,神秘暗黑眼鏡 ☆,0,"魔法命中率+18%
魔力+110
屬性發生機率+300%
體力 +110
最大HP +500
最大元素卡片 +2"
60112012,神秘暗黑絲襪 ☆,0,"物理回避率+18%
魔法回避率+18%
道具掉落率+8%
體力 +110
最大HP +500
最大元素卡片 +2"
120112012,神秘暗黑眉心貼 ☆,0,"魔法傷害+90
獲得錢+60%
魔力+50
最大HP +550
最大HP +500
最大元素卡片 +2"
100112013,神秘暗黑眼鏡 ★,0,"魔法命中率+19%
魔力+120
屬性發生機率+300%
體力 +120
最大HP +500
最大元素卡片 +3"
60112013,神秘暗黑襪子 ★,0,"物理回避率+19%
魔法回避率+19%
道具掉落率+8%
體力 +120
最大HP +500
最大元素卡片 +3"
120112013,神秘暗黑眉心貼 ★,0,"魔法傷害+100
獲得錢+60%
魔力+60
最大HP +600
最大HP +500
最大元素卡片 +3"
100112014,神秘暗黑眼鏡 ★☆,0,"魔法命中率+20%
魔力+130
屬性發生機率+300%
體力 +130
最大HP +500
最大元素卡片 +4"
60112014,神秘暗黑絲襪 ★☆,0,"物理回避率+20%
魔法回避率+20%
道具掉落率+8%
體力 +130
最大HP +500
最大元素卡片 +4"
120112014,神秘暗黑眉心貼 ★☆,0,"魔法傷害+110
獲得錢+60%
魔力+70
最大HP +650
最大HP +500
最大元素卡片 +4"
100112015,神秘暗黑眼鏡 ★★,0,"魔法命中率+21%
魔力+140
屬性發生機率+300%
體力 +140
最大HP +500
最大元素卡片 +5"
60112015,神秘暗黑絲襪 ★★,0,"物理回避率+21%
魔法回避率+21%
道具掉落率+8%
體力 +140
最大HP +500
最大元素卡片 +5"
120112015,神秘暗黑眉心貼 ★★,0,"魔法傷害+120
獲得錢+60%
魔力+70
最大HP +700
最大HP +500
最大元素卡片 +5"
10121106,神秘黃昏手套,7,"防禦力+445
物理減少傷害+18
魔力+465
體力 +465
魔法爆擊傷害+20%
魔力卡片充 電減少度 +10.0%
最大閃耀卡片 +1
最大暗黑卡片 +1"
20221106,神秘黃昏襯衫,100,"防禦力+1112
物理減少傷害+47
魔力+465
體力 +465
目標魔法抵抗力減少+6%
魔力卡片充 電減少度 +10.0%
最大閃耀卡片 +1
最大暗黑卡片 +1"
30121106,神秘黃昏褲裙,101,"防禦力+926
物理減少傷害+43
魔力+465
體力 +465
魔法爆擊率+2%
魔力卡片充 電減少度 +10.0%
最大閃耀卡片 +1
最大暗黑卡片 +1"
70221106,神秘黃昏靴子,103,"防禦力+556
物理減少傷害+25
魔力+465
體力 +465
移動速度+24%
魔力卡片充 電減少度 +10.0%
最大閃耀卡片 +1
最大暗黑卡片 +1"
90421106,神秘黃昏戒指,99,"防禦力+667
物理減少傷害+30
魔力+465
體力 +465
最大HP +200
魔力卡片充 電減少度 +10.0%
最大閃耀卡片 +1
最大暗黑卡片 +1"
10121107,神秘黃昏手套 ☆,7,"防禦力+450
物理減少傷害+18
魔力+471
體力 +471
魔法爆擊傷害+22%
魔力卡片充 電減少度 +15.0%
最大閃耀卡片 +2
最大暗黑卡片 +2"
20221107,神秘黃昏襯衫 ☆,100,"防禦力+1125
物理減少傷害+48
魔力+471
體力 +471
目標魔法抵抗力減少+8%
魔力卡片充 電減少度 +15.0%
最大閃耀卡片 +2
最大暗黑卡片 +2"
30121107,神秘黃昏褲裙 ☆,101,"防禦力+938
物理減少傷害+44
魔力+471
體力 +471
魔法爆擊率+3%
魔力卡片充 電減少度 +15.0%
最大閃耀卡片 +2
最大暗黑卡片 +2"
70221107,神秘黃昏靴子 ☆,103,"防禦力+563
物理減少傷害+25
魔力+471
體力 +471
移動速度+25%
魔力卡片充 電減少度 +15.0%
最大閃耀卡片 +2
最大暗黑卡片 +2"
90421107,神秘黃昏戒指 ☆,99,"防禦力+675
物理減少傷害+30
魔力+471
體力 +471
最大HP +300
魔力卡片充 電減少度 +15.0%
最大閃耀卡片 +2
最大暗黑卡片 +2"
10121108,神秘黃昏手套 ★,7,"防禦力+455
物理減少傷害+18
魔力+476
體力 +476
魔法爆擊傷害+24%
魔力卡片充 電減少度 +20.0%
最大閃耀卡片 +3
最大暗黑卡片 +3"
20221108,神秘黃昏襯衫 ★,100,"防禦力+1139
物理減少傷害+49
魔力+476
體力 +476
目標魔法抵抗力減少+10%
魔力卡片充 電減少度 +20.0%
最大閃耀卡片 +3
最大暗黑卡片 +3"
30121108,神秘黃昏褲裙 ★,101,"防禦力+949
物理減少傷害+45
魔力+476
體力 +476
魔法爆擊率+3%
魔力卡片充 電減少度 +20.0%
最大閃耀卡片 +3
最大暗黑卡片 +3"
70221108,神秘黃昏靴子 ★,103,"防禦力+569
物理減少傷害+26
魔力+476
體力 +476
移動速度+26%
魔力卡片充 電減少度 +20.0%
最大閃耀卡片 +3
最大暗黑卡片 +3"
90421108,神秘黃昏戒指 ★,99,"防禦力+683
物理減少傷害+31
魔力+476
體力 +476
最大HP +400
魔力卡片充 電減少度 +20.0%
最大閃耀卡片 +3
最大暗黑卡片 +3"
10121109,神秘黃昏手套 ★☆,7,"防禦力+461
物理減少傷害+18
魔力+482
體力 +482
魔法爆擊傷害+26%
魔力卡片充 電減少度 +25.0%
最大閃耀卡片 +4
最大暗黑卡片 +4"
20221109,神秘黃昏襯衫 ★☆,100,"防禦力+1152
物理減少傷害+49
魔力+482
體力 +482
目標魔法抵抗力減少+12%
魔力卡片充 電減少度 +25.0%
最大閃耀卡片 +4
最大暗黑卡片 +4"
30121109,神秘黃昏褲裙 ★☆,101,"防禦力+960
物理減少傷害+45
魔力+482
體力 +482
魔法爆擊率+3%
魔力卡片充 電減少度 +25.0%
最大閃耀卡片 +4
最大暗黑卡片 +4"
70221109,神秘黃昏靴子 ★☆,103,"防禦力+576
物理減少傷害+26
魔力+482
體力 +482
移動速度+27%
魔力卡片充 電減少度 +25.0%
最大閃耀卡片 +4
最大暗黑卡片 +4"
90421109,神秘黃昏戒指 ★☆,99,"防禦力+691
物理減少傷害+31
魔力+482
體力 +482
最大HP +500
魔力卡片充 電減少度 +25.0%
最大閃耀卡片 +4
最大暗黑卡片 +4"
10121110,神秘黃昏手套 ★★,7,"防禦力+467
物理減少傷害+19
魔力+488
體力 +488
魔法爆擊傷害+28%
魔力卡片充 電減少度 +30.0%
最大閃耀卡片 +5
最大暗黑卡片 +5"
20221110,神秘黃昏襯衫 ★★,100,"防禦力+1166
物理減少傷害+50
魔力+488
體力 +488
目標魔法抵抗力減少+14%
魔力卡片充 電減少度 +30.0%
最大閃耀卡片 +5
最大暗黑卡片 +5"
30121110,神秘黃昏褲裙 ★★,101,"防禦力+972
物理減少傷害+46
魔力+488
體力 +488
魔法爆擊率+4%
魔力卡片充 電減少度 +30.0%
最大閃耀卡片 +5
最大暗黑卡片 +5"
70221110,神秘黃昏靴子 ★★,103,"防禦力+583
物理減少傷害+26
魔力+488
體力 +488
移動速度+28%
魔力卡片充 電減少度 +30.0%
最大閃耀卡片 +5
最大暗黑卡片 +5"
90421110,神秘黃昏戒指 ★★,99,"防禦力+699
物理減少傷害+32
魔力+488
體力 +488
最大HP +600
魔力卡片充 電減少度 +30.0%
最大閃耀卡片 +5
最大暗黑卡片 +5"
82900102,女神賽蕾斯魔力卡片,0,"魔力+35
屬性力+11
魔法最小傷害+20%
魔法最大傷害+5%
魔法命中率+20%
魔法爆擊率+1%"
82900202,女神賽蕾斯魔力卡片 +1,0,"魔力+54
屬性力+16
魔法最小傷害+25%
魔法最大傷害+8%
魔法命中率+20%
魔法爆擊率+1%"
82900302,女神賽蕾斯魔力卡片 +2,0,"魔力+74
屬性力+22
魔法最小傷害+30%
魔法最大傷害+11%
魔法命中率+20%
魔法爆擊率+1%"
82900402,女神賽蕾斯魔力卡片 +3,0,"魔力+94
屬性力+27
魔法最小傷害+35%
魔法最大傷害+14%
魔法命中率+20%
魔法爆擊率+1%"
82900502,女神賽蕾斯魔力卡片 +4,0,"魔力+113
屬性力+33
魔法最小傷害+40%
魔法最大傷害+17%
魔法命中率+20%
魔法爆擊率+1%"
82900602,女神賽蕾斯魔力卡片 +5,0,"魔力+134
屬性力+39
魔法最小傷害+45%
魔法最大傷害+20%
魔法命中率+20%
魔法爆擊率+1%"
82900702,女神賽蕾斯魔力卡片 +6,0,"魔力+153
屬性力+45
魔法最小傷害+50%
魔法最大傷害+23%
魔法命中率+20%
魔法爆擊率+1%"
82900802,女神賽蕾斯魔力卡片 +7,0,"魔力+172
屬性力+50
魔法最小傷害+55%
魔法最大傷害+26%
魔法命中率+20%
魔法爆擊率+1%"
82902502,封印的愛麗絲,0,"魔力+39
屬性力+12"
40102652,漆黑卡片欄位,6,
40102653,漆黑卡片欄位 +1,6,
40102654,漆黑卡片欄位 +2,6,
40102655,漆黑卡片欄位 +3,6,
40102656,漆黑卡片欄位 +4,6,
40102657,漆黑卡片欄位 +5,6,
40102658,漆黑卡片欄位 +6,6,
40102659,匠人的漆黑卡片欄位,6,"所有能力值 +30
屬性力+6"
40102660,匠人的漆黑卡片欄位 +1,6,"所有能力值 +50
屬性力+12"
82900103,新手的伊呀比魔力卡片,87,"魔力+24
屬性力+8
魔法命中率+15%
魔法傷害+30"
700105320,金雷歐,25,"最大HP +500
所有能力值 +100
物理/魔法最小傷害 +5%"
700105321,小鬼金雷歐,25,"最大HP +500
所有能力值 +100
物理/魔法最小傷害 +5%"
700105326,想成為英雄的金雷歐(60日),25,"最大HP +500
所有能力值 +100
物理/魔法最小傷害 +5%"
700105207,活動白狼蛋(60日),0,所有能力值 +30
700105209,活動幼兒白狼(30日),25,"所有能力值 +88
物理/魔法傷害 +88"
82901912,秀氣的魔力卡片,0,"魔力+59
屬性力+64
最大HP +500
最大SP+500"
82902613,偉大的魔力卡片,0,"魔力+139
魔法傷害+120
魔法最大傷害+30%
魔法爆擊率+1%"
160104606,太初的神秘精靈石,11,"屬性力+512
魔法爆擊傷害+20%
最大元素卡片 +6
最大閃耀卡片 +6
最大暗黑卡片 +6
物理/魔 法最大傷害 +10%"
160104607,太初的神秘精靈石 ☆,11,"屬性力+524
魔法爆擊傷害+24%
最大元素卡片 +7
最大閃耀卡片 +7
最大暗黑卡片 +7
物理/魔 法最大傷害 +13%"
160104608,太初的神秘精靈石 ★,11,"屬性力+536
魔法爆擊傷害+28%
最大元素卡片 +8
最大閃耀卡片 +8
最大暗黑卡片 +8
物理/魔 法最大傷害 +16%"
160104609,太初的神秘精靈石 ★☆,11,"屬性力+548
魔法爆擊傷害+32%
最大元素卡片 +9
最大閃耀卡片 +9
最大暗黑卡片 +9
物理/魔 法最大傷害 +19%"
