id,name,reward_exp,reward_ely,reward_items
212000002,女神愛麗絲,18214500000,3504000,
212000003,前往雪原的方法,36429000000,7008000,
212000004,穿越暴風雪…,36429000000,7008000,
212000005,雪之都格爾答,18214500000,3504000,
212000006,搖晃的冰柱監獄,60715000000,11680000,"活動:任務獎勵 UP! 靈藥 X2
復活精髓 X5
活動 王者攻擊力糖漿 X5"
212000007,汙染之泉,18214500000,3504000,
212000008,冰封的過去,60715000000,11680000,"活動:經驗值秘藥 1000% X2
活動:致命的香油 X5
肥宅快樂水 X100"
212000009,拋開過去…,18214500000,3504000,
212000010,和美味的食物一起,18214500000,3504000,
212000011,霧狀花海,121430000000,23360000,"符文字卷軸 X1
[活動] 暴風藥水(30分鐘) X1
姜太公的祝福 X3
霧狀花海稱號學習書 X1"
212100001,吹往亞德利卡的風,0,0,
212100002,春天與種子,0,0,
212100003,認知夢的少女 (1),0,0,
212100004,認知夢的少女 (2),0,0,
212100005,向你走去的瞬間 (1),0,0,
212100006,向你走去的瞬間 (2),0,0,
212100007,拉法爾的記憶,0,0,
212100008,珀耳塞的考驗,0,0,
299900000,正在尋找勇者之劍?,0,0,勇者之劍 X1
299900001,正在尋找那個戒指?,0,0,薩伊安的戒指 X1
299900002,丟失了那傢伙的記憶,0,0,"喬安潘的第一個記憶 X1
喬安潘的第二個記憶 X1
喬安潘的第三個記憶 X1"
212005101,在恪爾立吃的飯 (1),24286000000,3504000,"活動:寵物用回春草(15日) X2
活動:任務獎勵 UP! 靈藥 X2"
212005102,在恪爾立吃的飯 (2),12143000000,1168000,
212005103,在恪爾立吃的飯 (3),12143000000,1168000,
212006101,請去收集優惠券 (1),12143000000,1168000,
212006102,請去收集優惠券 (2),12143000000,1168000,
212006103,請去收集優惠券 (3),24286000000,3504000,"姜太公的祝福 X2
[活動] 暴風藥水 X5"
212007101,尋找答案的道路 (1),12143000000,1168000,
212007102,尋找答案的道路 (2),12143000000,1168000,
212007103,尋找答案的道路 (3),24286000000,3504000,"[活動] 暴風藥水(30分鐘) X2
復活精髓 X4
覺醒的冒險家稱號學習書 X1"
212008101,某個禮物 (1),24286000000,3504000,"活動:道具掉落率 100%靈藥 X5
活動:致命的香油 X5"
212008102,某個禮物 (2),24286000000,3504000,"活動:經驗值秘藥 1000% X2
[光之聯合] 爆擊傷害增幅劑 X3"
212008103,某個禮物 (3),12143000000,1168000,
212009501,結尾 ~ 誘餌,24286000000,3504000,"活動:經驗值秘藥 1000% X1
活動:任務獎勵 UP! 靈藥 X3
特殊副本恢復藥水 X50
未定稱號學習書 X1"
212100011,吹往亞德利卡的風,0,0,
212100012,春天與種子,0,0,
212100013,認知夢的少女 (1),0,0,
212100014,認知夢的少女 (2),0,0,
212100015,向你走去的瞬間 (1),0,0,
212100016,向你走去的瞬間 (2),0,0,
212100017,拉法爾的記憶,0,0,
212100018,珀耳塞的考驗,0,0,
112000001,遇見凱伊,32600,25500,
112000002,凱伊的測試,32600,25500,阿法傳送膠囊 X2
112000011,真誠的禮物,34400,26000,
112000012,凱伊的召喚,34400,26000,
112000018,前往阿法村莊,36300,26500,
112000019,確認亞伊薩的實力,36300,26500,
112000500,十六日的月!舞扇忍者!,65340,26500,想成為英雄的舞扇忍者 (30日) X1
112000501,十六日的月!黑月公主!,90750,26500,"處女座披風 15日 X1
黑月公主圖鑑卡片 X1"
112000025,傳遞托特的真心,38200,27000,
112000026,鋒利的刺花美眉,38200,27000,
112000032,遺失的寶石,40200,27500,
112000033,沒有隱藏!,40200,27500,
112000038,研究巨型寶石,40200,27500,"一般恢復藥水 X10
阿法傳送膠囊 X2"
112000039,隱秘的委託,42100,28000,
112000040,一點點嘲弄,42100,28000,
112000046,準備好地方,44100,28500,
112000047,不吉利的怪物,44100,28500,"靈藥兌換券 X1
一般恢復藥水 X10"
112000053,已經死去的人們,46100,29000,
112000054,奇怪的手銬,46100,29000,
112000060,變成木乃伊的僵屍,48100,29500,
112000061,無藥可解的劇毒,48100,29500,"靈藥兌換券 X1
一般恢復藥水 X10"
112000067,金字塔的琪拉,50200,30000,
112000068,托特的擔憂,50200,30000,
112000502,金字塔的暗殺者,90360,30000,"人面獅身的法老手套 X1
呃巴舞學習書 X1"
112000503,金字塔的蒙面女盜賊,90360,30000,"人面獅身的法老上衣(男) X1
人面獅身的法老上衣(女) X1
人面獅身的法老褲裙 X1"
112000504,金字塔的人面獅身像,125500,30000,"人面獅身的法老拖鞋 X1
人面獅身的法老頭冠 X1
[活動]其他背包 X1
人面獅身圖鑑卡片 X1"
112000074,消滅半死屍怪,52500,30500,
112000075,不能吃的食物,52500,30500,
112000081,專心修煉,54900,31000,
112000082,守護寶物的怪物,54900,31000,
112000091,變成蛇的女王,57400,31500,
112000092,執著於寶物的蛇女,57400,31500,"一般恢復藥水 X20
靈藥兌換券 X2
貝斯傳送膠囊 X2"
112000097,結束金字塔的修煉,57400,31500,
112000098,卡地佛的召喚,59900,32000,
112000099,新的麻煩,59900,32000,
112000105,螃蟹怪與藍螃蟹怪,62400,32500,
112000106,破壞者“藍螃蟹怪”,62400,32500,一般恢復藥水 X25
112000112,研究海岸的托特,65000,33000,
112000113,研究海之星,65000,33000,
112000119,更強大的海之星,67600,33500,
112000120,與海之星比較,67600,33500,"一般恢復藥水 X30
靈藥兌換券 X1
不屈的精神 X2"
112000126,前往貝斯村莊,70300,34000,
112000127,宣聖的召喚,70300,34000,
112000128,雨林地帶的野蠻族,70300,34000,
112000129,突變的野蠻族,70300,34000,
112000133,可怕的水圖騰,73000,34500,
112000134,危險但有益的水,73000,34500,
112000135,水圖騰運行方法,73000,34500,"中級恢復藥水 X20
鈦金合金手套(S) X1
貝斯傳送膠囊 X2"
112000140,懶惰的修煉者,75700,35000,
112000141,確認西斯藍的實力,75700,35000,
112000142,西斯藍的事,75700,35000,
112000151,西斯藍的荒唐決定,78400,35500,
112000152,前往雨林地帶,78400,35500,
112000153,消滅地圖騰,78400,35500,
112000158,消滅地圖騰,156800,35500,"中級恢復藥水 X20
鈦金合金襯衫(S) X1"
112001091,菜鳥?暈!,78400,35500,
112001092,教科書劇情,78400,35500,
112001093,幽靈船的劇情之類,78400,35500,"中級恢復藥水 X20
不屈的精神 X2"
112000159,棕樹爺爺的麻煩,81200,36000,
112000160,雨林的油炸?,81200,36000,
112000161,解決雨林之寒,81200,36000,中級恢復藥水 X15
112001097,輕輕鬆松?,81200,36000,
112001098,幽靈的現實。其實是強盜,81200,36000,
112001099,命運的定數,81200,36000,靈藥兌換券 X1
112000167,製造風的圖騰,84000,36500,
112000173,因為糟蹋了農作物,84000,36500,
112000174,處理風圖騰,84000,36500,"中級恢復藥水 X15
鈦金合金褲裙(S) X1"
112001103,僵屍船員 僵屍船員,84000,36500,
112001104,銀牙不值錢,84000,36500,
112001105,還是不夠,84000,36500,中級恢復藥水 X20
112000175,阻止大火燒毀雨林,86800,37000,
112000176,滅火的方法,86800,37000,
112000177,不斷滅火,86800,37000,靈藥兌換券 X1
112000185,宣聖的決心,86800,37000,
112001109,終結者npc?,217000,37000,"經驗值秘藥100% X1
強尼船長圖鑑卡片 X1"
112000186,前往克杜卡遺址,89700,37500,
112000187,深刻的教訓,89700,37500,
112000188,驅趕蜂鳥,89700,37500,
112000189,尋找蜂鳥羽毛,89700,37500,"靈藥兌換券 X1
鈦金合金鞋子(S) X1"
112000194,魔物“棕樹伯伯”,92500,38000,
112000195,陰森的“棕樹伯伯”,92500,38000,中級恢復藥水 X20
112000196,調查樹蘚,92500,38000,
112000202,確認食人花,95400,38500,
112000203,食人花的觸鬚,95400,38500,
112000204,古怪的食人花,95400,38500,靈藥兌換券 X1
112000210,沒能升天的龍,98300,39000,
112000211,玲瓏的彩虹珠,98300,39000,
112000212,調查堅硬的爪子,98300,39000,"中級恢復藥水 X25
鈦金合金髮帶(S) X1"
112000219,逃出克杜卡遺址!,101000,39500,
112000220,布馬的召喚,101000,39500,
112000221,調查螞蟻洞窟,101000,39500,
112000222,異常螞蟻,101000,39500,
112000228,兩隻螞蟻的區別,103000,40000,中級恢復藥水 X15
112000229,消滅兵蟻,206000,40000,
112000230,兵蟻的弱點,103000,40000,中級恢復藥水 X15
112000237,螞蟻洞窟的女王,106000,40500,
112000238,奪取指揮棒,106000,40500,
112000239,繁殖的元兇,106000,40500,靈藥兌換券 X1
112000246,跨越時空,108000,41000,
112000247,原始怪物,108000,41000,
112000248,確認小紫龍情報,108000,41000,
112000255,原始老虎,110000,41500,
112000256,研究劍齒虎,110000,41500,
112000257,適合做紀念品!,110000,41500,中級恢復藥水 X15
112000264,與龍克斯對話,113000,42000,
112000265,劍齒虎首領!,113000,42000,
112000266,想觸摸的皮革,113000,42000,"中級恢復藥水 X15
靈藥兌換券 X1"
112000273,坐地起價!,115000,42500,
112000274,樹葉終結者,115000,42500,
112000275,研究所需的皮革,115000,42500,
112000507,遇見海龍王,287500,68000,"[活動]背包 X1
經驗值秘藥100% X1
海龍王圖鑑卡片 X1"
112000282,遇見原始海伊凱爾,117000,43000,
112000283,妨礙生意的,117000,43000,
112000284,大力司戴高的證據,117000,43000,
112000285,幫助困難的人,117000,43000,中級恢復藥水 X15
112000291,翼龍翼手龍,120000,43500,
112000292,酸液翼手龍,120000,43500,
112000293,輕盈的翅膀皮,120000,43500,
112000294,飛行所需的材料,120000,43500,"中級恢復藥水 X15
靈藥兌換券 X1"
112000303,貝斯村莊的拉塔特,122000,44000,
112000304,前往爬呀爬大樹!,122000,44000,靈藥兌換券 X1
112000305,巨大的螳螂怪,122000,44000,
112001193,讚美你,122000,44000,
112001194,卑賤的僕人,122000,44000,靈藥兌換券 X1
112001195,全能者的庇佑,122000,44000,
112001196,神聖的存在,122000,44000,中級恢復藥水 X15
112000312,持矛槍的蜂,250000,44500,
112000313,稀有的花粉,125000,44500,靈藥兌換券 X1
112000314,散發蜂蜜味的矛槍,125000,44500,
112000315,沒完沒了的槍蜂怪,125000,44500,中級恢復藥水 X15
112001200,饑漢與飽漢,125000,44500,
112001201,您的僕人——吉納蒂亞的百姓們,125000,44500,
112001202,承諾之事,125000,44500,中級恢復藥水 X15
112001203,全世界的榮耀,125000,44500,
112000322,持弓箭的蜂,128000,45000,
112000323,捅蜂窩的代價,128000,45000,靈藥兌換券 X2
112000324,看起來好吃的弓?,128000,45000,
112000325,弓蜂怪的美味,128000,45000,"中級恢復藥水 X15
藍色水晶手套(S) X1"
112001208,願一直同在,128000,45000,
112001209,敬獻給至高者,128000,45000,靈藥兌換券 X2
112001210,認識至高者,128000,45000,
112001211,離開至高者的存在們,128000,45000,中級恢復藥水 X15
112000332,調查蜂怪戰士的蜜罐,130000,45500,
112000333,可怕的蜂怪戰士,130000,45500,戰鬥靈藥 X1
112000334,長角的屁股好可怕,130000,45500,
112000335,味道強烈的蜂蜜,130000,45500,"中級恢復藥水 X15
藍色水晶短襯衫(S) X1"
112001216,呼喊萬歲,130000,45500,
112001217,信仰告白,130000,45500,
112001218,神聖的和平,130000,45500,
112001219,讚美與榮耀,130000,45500,中級恢復藥水 X15
112000342,去找布馬,133000,46000,
112000343,前往克杜卡遺址地下,133000,46000,
112000344,暗中活躍的野蠻族飛鏢手,133000,46000,
112000345,惡靈迴旋鏢,133000,46000,"中級恢復藥水 X15
藍色水晶褲裙(S) X1"
112001224,等候您的旨意。,133000,46000,
112001225,守望者的黎明,133000,46000,
112001226,吉納蒂亞的黎明,133000,46000,中級恢復藥水 X15
112001227,至高者的恩惠,133000,46000,
112000352,野蠻族火炬手的面具,136000,46500,
112000353,火熱的野蠻族火炬手,272000,46500,實用的靈藥 X1
112000354,可怕的野蠻族火炬手羽毛,136000,46500,
112000355,驚人的野蠻族火炬手,136000,46500,"中級恢復藥水 X15
藍色水晶靴子(S) X1"
112001232,和平與安息,136000,46500,
112001233,請寬恕我。,136000,46500,
112001234,真心悔改,136000,46500,
112001235,至高者的庇佑,136000,46500,中級恢復藥水 X15
112000362,惡靈咒術師,138000,47000,
112000363,咒術物品,138000,47000,
112000367,外皮野蠻族持杖手,138000,47000,
112000368,保護羽毛的野蠻族持杖手,138000,47000,"中級恢復藥水 X15
藍色水晶帽子(S) X1"
112001240,天上之母,138000,47000,
112001241,獨自懇求,138000,47000,
112001242,黑暗勢力,138000,47000,
112001243,用全能之臂,138000,47000,中級恢復藥水 X15
112001248,至高者的戒律,141000,47500,
112001249,冷淡者?!?!,141000,47500,
112001250,非信徒!?!,141000,47500,
112001251,人類的至高者,141000,47500,中級恢復藥水 X15
113000001,返回貝斯村莊,141000,47500,
113000002,科學文明的城市,141000,47500,
113000003,被遺棄的科學遺跡,141000,47500,
113000004,軟乎乎的葛雷,141000,47500,
113000005,研究葛雷,141000,47500,中級恢復藥水 X15
113000006,葛雷機械工!,141000,47500,
112001256,唯有至高者。,144000,48000,
112001257,隱喻的禱文,144000,48000,
112001258,被風刮起的穀糠,144000,48000,
112001259,到審判之日,144000,48000,中級恢復藥水 X15
113000011,沒有情報的怪物,144000,48000,
113000012,海馬的變化,144000,48000,
113000013,更準確一些的情報,144000,48000,中級恢復藥水 X15
113000014,葛雷的攻擊無效化,144000,48000,
113000015,瑪利尋找的寶物,144000,48000,
112001265,請庇佑吉納蒂亞。,147000,48500,
112001266,你是我兒,147000,48500,
112001267,把吉納蒂亞作為遺產。,147000,48500,靈藥兌換券 X2
112001268,廢墟上的和平,147000,48500,
112001269,智慧與教訓,147000,48500,中級恢復藥水 X15
113000021,其他種類的海馬,147000,48500,
113000022,科學發達的弊端,147000,48500,
113000023,瞭解情況,147000,48500,
113000024,爆炸的兩種物質,294000,48500,中級恢復藥水 X15
113000025,回收黑暗球,147000,48500,
112001274,懇求憐恤,150000,49000,
112001275,覺醒吧,150000,49000,
112001276,切勿犯罪。,150000,49000,
112001277,願照亮我們。,150000,49000,中級恢復藥水 X15
112001282,參拜聖殿。,150000,49000,
113000031,深淵的索妮爾,150000,49000,
113000032,索妮爾的事,150000,49000,靈藥兌換券 X2
113000033,確認體液,150000,49000,
113000034,奇怪的珊瑚獸,150000,49000,中級恢復藥水 X15
113000035,查清珊瑚獸的本體,150000,49000,
113000036,索妮爾的求助,150000,49000,靈藥兌換券 X1
112001283,我得罪。,153000,49500,
112001284,您的庇佑,153000,49500,
112001285,請治癒我,153000,49500,中級恢復藥水 X15
112001286,靈魂的等待,153000,49500,
112001287,需要感謝誰?,153000,49500,靈藥兌換券 X1
113000041,返回亞特蘭提斯,153000,49500,
113000042,與安娜史塔莎相逢,153000,49500,
113000043,前往雪原,153000,49500,
113000044,白蟻G,153000,49500,
113000045,白蟻G的物品,153000,49500,
113000046,新的發現,153000,49500,
113000047,白蟻G的唾液,153000,49500,
112001292,惡人之惡,156000,60000,
112001293,可怕的禱文,156000,60000,
112001298,天地間的生命,156000,60000,
112001299,這一切都是對您的讚美,156000,60000,
113000051,雪原的毛絨球,156000,60000,
113000052,清澈的眼珠,156000,60000,
113000053,藏在毛下的皮膚,156000,60000,
113000054,完全瞭解毛絨球,156000,60000,
113000055,身上沾雪的怪物,156000,60000,
113001001,反抗至高者的存在,156000,60000,
113001002,救援列表,156000,60000,
113000061,招募雪原遠征隊,159000,60600,
113000062,正式向著雪原,159000,60600,
113000063,冰冷的怨恨,159000,60600,
113000064,含冤之花,159000,60600,
113000065,正適合裝飾,159000,60600,
113000066,向著溫泉,318000,60600,
113000067,損失嚴重,159000,60600,
113001008,什麼是什麼,159000,60600,
113001009,超渡到天國,159000,60600,
113001010,至高存在之福,159000,60600,
113001011,矛盾之物,159000,60600,
113001012,至高者的至高任務,159000,60600,
113000068,情人的召喚,162000,61200,
113000069,向著新的地區,162000,61200,
113000070,難纏的村長,324000,61200,
113000071,大癩蛤蟆的糧食,162000,61200,
113000072,因為外地人?,162000,61200,
113000073,珍藏品裝飾,324000,61200,
113000074,村長之火,162000,61200,
113001015,即使存在於異界。,162000,61200,
113001016,狩獵是你的工具,162000,61200,
113001017,伸出的手總是不夠,162000,61200,
113001018,至高者的權威,162000,61200,
113001019,我們生活的地方是地獄嗎,162000,61200,
113000075,野豬珍藏品,165000,61800,
113000076,皮也是珍藏品,165000,61800,
113000077,根也是珍藏品,165000,61800,
113000078,野豬的一切,165000,61800,
113000079,可怕的野豬,165000,61800,
113001022,奇比奧利溫們攜帶的物品,165000,61800,
113001023,不夠……總是不夠,165000,61800,
113001024,救贖的免罪符,165000,61800,
113001025,存在即有罪。,165000,61800,
113001026,救援之手無論什麼時候都需要,165000,61800,
113001511,更高更危險的地方,165000,61800,
113000082,癩蛤蟆樹林內部,169000,62400,
113000083,靈驗的毒粉,169000,62400,
113000084,裝藥的罐子,169000,62400,
113000085,用於治病的天蛾人,169000,62400,
113000086,討厭的天蛾人,169000,62400,
113001029,救援的物件沒有例外,169000,62400,
113001030,騎士的印章,169000,62400,
113001031,騎士的命運,169000,62400,
113001032,守護需要守護的東西,169000,62400,
113001033,神殿騎士們的義務,169000,62400,
113000089,生氣的……天蛾人?,172000,63000,
113000090,研究憤怒的天蛾人,172000,63000,
113000091,潛入所需的物品,172000,63000,
113000092,負傷所需的覺醒,172000,63000,
