ID,强化前,强化后,强化描述,强化材料,成功率(%),是否吃镶嵌加成,手續費
81302112,女神賽蕾斯吉他,女神賽蕾斯吉他 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81302113,女神賽蕾斯吉他 +1,女神賽蕾斯吉他 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81302114,女神賽蕾斯吉他 +2,女神賽蕾斯吉他 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81302115,女神賽蕾斯吉他 +3,女神賽蕾斯吉他 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81302116,女神賽蕾斯吉他 +4,女神賽蕾斯吉他 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81302117,女神賽蕾斯吉他 +5,女神賽蕾斯吉他 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81302118,女神賽蕾斯吉他 +6,女神賽蕾斯吉他 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202712,女神賽蕾斯短劍,女神賽蕾斯短劍 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202713,女神賽蕾斯短劍 +1,女神賽蕾斯短劍 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202714,女神賽蕾斯短劍 +2,女神賽蕾斯短劍 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202715,女神賽蕾斯短劍 +3,女神賽蕾斯短劍 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202716,女神賽蕾斯短劍 +4,女神賽蕾斯短劍 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202717,女神賽蕾斯短劍 +5,女神賽蕾斯短劍 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80202718,女神賽蕾斯短劍 +6,女神賽蕾斯短劍 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902711,女神賽蕾斯弓箭,女神賽蕾斯弓箭 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902721,女神賽蕾斯弓箭 +1,女神賽蕾斯弓箭 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902731,女神賽蕾斯弓箭 +2,女神賽蕾斯弓箭 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902741,女神賽蕾斯弓箭 +3,女神賽蕾斯弓箭 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902751,女神賽蕾斯弓箭 +4,女神賽蕾斯弓箭 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902761,女神賽蕾斯弓箭 +5,女神賽蕾斯弓箭 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
80902771,女神賽蕾斯弓箭 +6,女神賽蕾斯弓箭 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002921,女神賽蕾斯十字弓,女神賽蕾斯十字弓 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002931,女神賽蕾斯十字弓 +1,女神賽蕾斯十字弓 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002941,女神賽蕾斯十字弓 +2,女神賽蕾斯十字弓 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002951,女神賽蕾斯十字弓 +3,女神賽蕾斯十字弓 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002961,女神賽蕾斯十字弓 +4,女神賽蕾斯十字弓 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002971,女神賽蕾斯十字弓 +5,女神賽蕾斯十字弓 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81002981,女神賽蕾斯十字弓 +6,女神賽蕾斯十字弓 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402112,女神賽蕾斯手槍,女神賽蕾斯手槍 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402113,女神賽蕾斯手槍 +1,女神賽蕾斯手槍 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402114,女神賽蕾斯手槍 +2,女神賽蕾斯手槍 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402115,女神賽蕾斯手槍 +3,女神賽蕾斯手槍 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402116,女神賽蕾斯手槍 +4,女神賽蕾斯手槍 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402117,女神賽蕾斯手槍 +5,女神賽蕾斯手槍 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81402118,女神賽蕾斯手槍 +6,女神賽蕾斯手槍 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602013,女神賽蕾斯MG,女神賽蕾斯MG +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602014,女神賽蕾斯MG +1,女神賽蕾斯MG +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602015,女神賽蕾斯MG +2,女神賽蕾斯MG +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602016,女神賽蕾斯MG +3,女神賽蕾斯MG +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602017,女神賽蕾斯MG +4,女神賽蕾斯MG +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602018,女神賽蕾斯MG +5,女神賽蕾斯MG +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81602019,女神賽蕾斯MG +6,女神賽蕾斯MG +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503311,女神賽蕾斯工具箱,女神賽蕾斯工具箱 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503321,女神賽蕾斯工具箱 +1,女神賽蕾斯工具箱 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503331,女神賽蕾斯工具箱 +2,女神賽蕾斯工具箱 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503341,女神賽蕾斯工具箱 +3,女神賽蕾斯工具箱 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503351,女神賽蕾斯工具箱 +4,女神賽蕾斯工具箱 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503361,女神賽蕾斯工具箱 +5,女神賽蕾斯工具箱 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
81503371,女神賽蕾斯工具箱 +6,女神賽蕾斯工具箱 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802314,女神賽蕾斯變種靈魂,女神賽蕾斯變種靈魂 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802315,女神賽蕾斯變種靈魂 +1,女神賽蕾斯變種靈魂 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802316,女神賽蕾斯變種靈魂 +2,女神賽蕾斯變種靈魂 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802317,女神賽蕾斯變種靈魂 +3,女神賽蕾斯變種靈魂 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802318,女神賽蕾斯變種靈魂 +4,女神賽蕾斯變種靈魂 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802319,女神賽蕾斯變種靈魂 +5,女神賽蕾斯變種靈魂 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
82802320,女神賽蕾斯變種靈魂 +6,女神賽蕾斯變種靈魂 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X3,100,是,0
10220512,女神賽蕾斯手套,女神賽蕾斯手套 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
10220513,女神賽蕾斯手套 +1,女神賽蕾斯手套 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
10220514,女神賽蕾斯手套 +2,女神賽蕾斯手套 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
10220515,女神賽蕾斯手套 +3,女神賽蕾斯手套 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
10220516,女神賽蕾斯手套 +4,女神賽蕾斯手套 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
10220517,女神賽蕾斯手套 +5,女神賽蕾斯手套 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
10220518,女神賽蕾斯手套 +6,女神賽蕾斯手套 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620512,女神賽蕾斯上衣,女神賽蕾斯上衣 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620513,女神賽蕾斯上衣 +1,女神賽蕾斯上衣 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620514,女神賽蕾斯上衣 +2,女神賽蕾斯上衣 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620515,女神賽蕾斯上衣 +3,女神賽蕾斯上衣 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620516,女神賽蕾斯上衣 +4,女神賽蕾斯上衣 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620517,女神賽蕾斯上衣 +5,女神賽蕾斯上衣 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
20620518,女神賽蕾斯上衣 +6,女神賽蕾斯上衣 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120512,女神賽蕾斯下衣,女神賽蕾斯下衣 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120513,女神賽蕾斯下衣 +1,女神賽蕾斯下衣 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120514,女神賽蕾斯下衣 +2,女神賽蕾斯下衣 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120515,女神賽蕾斯下衣 +3,女神賽蕾斯下衣 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120516,女神賽蕾斯下衣 +4,女神賽蕾斯下衣 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120517,女神賽蕾斯下衣 +5,女神賽蕾斯下衣 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
30120518,女神賽蕾斯下衣 +6,女神賽蕾斯下衣 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220512,女神賽蕾斯鞋子,女神賽蕾斯鞋子 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220513,女神賽蕾斯鞋子 +1,女神賽蕾斯鞋子 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220514,女神賽蕾斯鞋子 +2,女神賽蕾斯鞋子 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220515,女神賽蕾斯鞋子 +3,女神賽蕾斯鞋子 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220516,女神賽蕾斯鞋子 +4,女神賽蕾斯鞋子 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220517,女神賽蕾斯鞋子 +5,女神賽蕾斯鞋子 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
70220518,女神賽蕾斯鞋子 +6,女神賽蕾斯鞋子 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520512,女神賽蕾斯頭盔,女神賽蕾斯頭盔 +1,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520513,女神賽蕾斯頭盔 +1,女神賽蕾斯頭盔 +2,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520514,女神賽蕾斯頭盔 +2,女神賽蕾斯頭盔 +3,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520515,女神賽蕾斯頭盔 +3,女神賽蕾斯頭盔 +4,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520516,女神賽蕾斯頭盔 +4,女神賽蕾斯頭盔 +5,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520517,女神賽蕾斯頭盔 +5,女神賽蕾斯頭盔 +6,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
90520518,女神賽蕾斯頭盔 +6,女神賽蕾斯頭盔 +7,強化後材料會消失,女神賽蕾斯神奇魔法石 X1,100,是,0
200002201,迪布魯米殘像鏡子,迪布魯米殘像鏡子 +1,強化後材料會消失,迪布魯米殘像鏡子 X1,100,是,0
200002211,迪布魯米殘像鏡子 +1,迪布魯米殘像鏡子 +2,強化後材料會消失,迪布魯米殘像鏡子 X1,100,是,0
200002221,迪布魯米殘像鏡子 +2,迪布魯米殘像鏡子 +3,強化後材料會消失,迪布魯米殘像鏡子 X1,100,是,0
200002231,迪布魯米殘像鏡子 +3,迪布魯米殘像鏡子 +4,強化後材料會消失,迪布魯米殘像鏡子 X1,100,是,0
200002241,迪布魯米殘像鏡子 +4,迪布魯米殘像鏡子 +5,強化後材料會消失,迪布魯米殘像鏡子 X1,100,是,0
200002251,迪布魯米殘像鏡子 +5,迪布魯米殘像鏡子 +6,強化後材料會消失,迪布魯米殘像鏡子 X1,100,是,0
164700101,春植島馬徽章,春植島馬徽章 +1,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700102,春植島馬徽章 +1,春植島馬徽章 +2,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700103,春植島馬徽章 +2,春植島馬徽章 +3,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700104,春植島馬徽章 +3,春植島馬徽章 +4,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700105,春植島馬徽章 +4,春植島馬徽章 +5,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700106,春植島馬徽章 +5,春植島馬徽章 +6,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700107,春植島馬徽章 +6,春植島馬徽章 +7,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700108,春植島馬徽章 +7,春植島馬徽章 +8,強化後材料會消失,春植島馬徽章 X1,100,是,0
164700109,春植島馬徽章 +8,春植島馬徽章 +9,強化後材料會消失,春植島馬徽章 X1,100,是,0
164200101,春植島教本,春植島教本 +1,強化後材料會消失,春植島教本 X1,100,是,0
164200102,春植島教本 +1,春植島教本 +2,強化後材料會消失,春植島教本 X1,100,是,0
164200103,春植島教本 +2,春植島教本 +3,強化後材料會消失,春植島教本 X1,100,是,0
164200104,春植島教本 +3,春植島教本 +4,強化後材料會消失,春植島教本 X1,100,是,0
164200105,春植島教本 +4,春植島教本 +5,強化後材料會消失,春植島教本 X1,100,是,0
164200106,春植島教本 +5,春植島教本 +6,強化後材料會消失,春植島教本 X1,100,是,0
164200107,春植島教本 +6,春植島教本 +7,強化後材料會消失,春植島教本 X1,100,是,0
164200108,春植島教本 +7,春植島教本 +8,強化後材料會消失,春植島教本 X1,100,是,0
164200109,春植島教本 +8,春植島教本 +9,強化後材料會消失,春植島教本 X1,100,是,0
160291141,榮耀的野狼戒指,榮耀的野狼戒指 +1,強化後材料會消失,None X1,100,是,0
160291142,榮耀的野狼戒指 +1,榮耀的野狼戒指 +2,強化後材料會消失,None X2,100,是,0
160291143,榮耀的野狼戒指 +2,榮耀的野狼戒指 +3,強化後材料會消失,None X3,100,是,0
160291144,榮耀的野狼戒指 +3,榮耀的野狼戒指 +4,強化後材料會消失,None X4,100,是,0
160291145,榮耀的野狼戒指 +4,榮耀的野狼戒指 +5,強化後材料會消失,None X5,100,是,0
160291146,榮耀的野狼戒指 +5,榮耀的野狼戒指 +6,強化後材料會消失,None X6,100,是,0
160291147,榮耀的野狼戒指 +6,榮耀的野狼戒指 +7,強化後材料會消失,None X7,100,是,0
160291148,榮耀的野狼戒指 +7,榮耀的野狼戒指 +8,強化後材料會消失,None X8,100,是,0
160291149,榮耀的野狼戒指 +8,榮耀的野狼戒指 +9,強化後材料會消失,None X9,100,是,0
700100123,漂亮的蛋,特別漂亮的蛋,寵物成長時將消耗材料,None X1,100,否,0
700104801,,,寵物成長時將消耗材料,None X1,100,否,0
700104802,,,寵物成長時將消耗材料,None X1,100,否,0
700104803,,,寵物成長時將消耗材料,None X1,100,否,0
700104804,,,寵物成長時將消耗材料,None X1,100,否,0
80403215,,,強化後材料會消失,None X3,100,是,0
80803215,,,強化後材料會消失,None X3,100,是,0
80302215,,,強化後材料會消失,None X3,100,是,0
80103015,,,強化後材料會消失,None X3,100,是,0
80303015,,,強化後材料會消失,None X3,100,是,0
80703215,,,強化後材料會消失,None X3,100,是,0
81104015,,,強化後材料會消失,None X3,100,是,0
80503015,,,強化後材料會消失,None X3,100,是,0
81203215,,,強化後材料會消失,None X3,100,是,0
160101815,,,強化後材料會消失,None X3,100,是,0
81303015,,,強化後材料會消失,None X3,100,是,0
80203215,,,強化後材料會消失,None X3,100,是,0
80903015,,,強化後材料會消失,None X3,100,是,0
81003215,,,強化後材料會消失,None X3,100,是,0
81404016,,,強化後材料會消失,None X3,100,是,0
81504016,,,強化後材料會消失,None X3,100,是,0
82802415,,,強化後材料會消失,None X3,100,是,0
81602022,,,強化後材料會消失,None X3,100,是,0
81602915,,,強化後材料會消失,None X3,100,是,0
81600215,,,強化後材料會消失,None X3,100,是,0
81600315,,,強化後材料會消失,None X3,100,是,0
81603915,,,強化後材料會消失,None X3,100,是,0
81600115,,,強化後材料會消失,None X3,100,是,0
81803815,,,強化後材料會消失,None X3,100,是,0
81903815,,,強化後材料會消失,None X3,100,是,0
82003815,,,強化後材料會消失,None X3,100,是,0
82103815,,,強化後材料會消失,None X3,100,是,0
82603815,,,強化後材料會消失,None X3,100,是,0
82203815,,,強化後材料會消失,None X3,100,是,0
82303815,,,強化後材料會消失,None X3,100,是,0
82403815,,,強化後材料會消失,None X3,100,是,0
82503815,,,強化後材料會消失,None X3,100,是,0
80604015,,,強化後材料會消失,None X3,100,是,0
80403216,,,強化後材料會消失,None X3,100,是,0
80803216,,,強化後材料會消失,None X3,100,是,0
80302216,,,強化後材料會消失,None X3,100,是,0
80103016,,,強化後材料會消失,None X3,100,是,0
80303016,,,強化後材料會消失,None X3,100,是,0
80703216,,,強化後材料會消失,None X3,100,是,0
81104016,,,強化後材料會消失,None X3,100,是,0
80503016,,,強化後材料會消失,None X3,100,是,0
81203216,,,強化後材料會消失,None X3,100,是,0
160101816,,,強化後材料會消失,None X3,100,是,0
81303016,,,強化後材料會消失,None X3,100,是,0
80203216,,,強化後材料會消失,None X3,100,是,0
80903016,,,強化後材料會消失,None X3,100,是,0
81003216,,,強化後材料會消失,None X3,100,是,0
81404017,,,強化後材料會消失,None X3,100,是,0
81504017,,,強化後材料會消失,None X3,100,是,0
82802416,,,強化後材料會消失,None X3,100,是,0
81602023,,,強化後材料會消失,None X3,100,是,0
81602917,,,強化後材料會消失,None X3,100,是,0
81600216,,,強化後材料會消失,None X3,100,是,0
81600316,,,強化後材料會消失,None X3,100,是,0
81603916,,,強化後材料會消失,None X3,100,是,0
81600116,,,強化後材料會消失,None X3,100,是,0
81803816,,,強化後材料會消失,None X3,100,是,0
81903816,,,強化後材料會消失,None X3,100,是,0
82003816,,,強化後材料會消失,None X3,100,是,0
82103816,,,強化後材料會消失,None X3,100,是,0
82603816,,,強化後材料會消失,None X3,100,是,0
82203816,,,強化後材料會消失,None X3,100,是,0
82303816,,,強化後材料會消失,None X3,100,是,0
82403816,,,強化後材料會消失,None X3,100,是,0
82503816,,,強化後材料會消失,None X3,100,是,0
80604016,,,強化後材料會消失,None X3,100,是,0
80403217,,,強化後材料會消失,None X3,100,是,0
