ID,_Name,_Description,_Application_Type,_OptionGroup,_OptionLevel,_Effect,_Effect_Type,_Option_Min,_Option_Max,_Enchant_Min,_Enchant_Max
10926,Lv.6 魔法固定傷害 %+d,Lv.6 魔法固定傷害 %+d∼%+d,0,10900,6,1,240,22,40,4,12
10927,Lv.7 魔法固定傷害 %+d,Lv.7 魔法固定傷害 %+d∼%+d,0,10900,7,1,240,28,48,6,12
10928,Lv.8 魔法固定傷害 %+d,Lv.8 魔法固定傷害 %+d∼%+d,0,10900,8,1,240,34,58,6,14
10929,Lv.9 魔法固定傷害 %+d,Lv.9 魔法固定傷害 %+d∼%+d,0,10900,9,1,240,40,70,6,16
10930,Lv.10 魔法固定傷害 %+d,Lv.10 魔法固定傷害 %+d∼%+d,0,10900,10,1,240,48,82,8,18
10931,Lv.1 魔法固定傷害 %+d,Lv.1 魔法固定傷害 %+d∼%+d,0,10900,1,1,240,2,9,2,12
10932,Lv.2 魔法固定傷害 %+d,Lv.2 魔法固定傷害 %+d∼%+d,0,10900,2,1,240,6,18,4,12
10933,Lv.3 魔法固定傷害 %+d,Lv.3 魔法固定傷害 %+d∼%+d,0,10900,3,1,240,10,27,4,12
10934,Lv.4 魔法固定傷害 %+d,Lv.4 魔法固定傷害 %+d∼%+d,0,10900,4,1,240,14,36,4,15
10935,Lv.5 魔法固定傷害 %+d,Lv.5 魔法固定傷害 %+d∼%+d,0,10900,5,1,240,18,48,4,15
10936,Lv.6 魔法固定傷害 %+d,Lv.6 魔法固定傷害 %+d∼%+d,0,10900,6,1,240,22,60,4,18
10937,Lv.7 魔法固定傷害 %+d,Lv.7 魔法固定傷害 %+d∼%+d,0,10900,7,1,240,28,72,6,18
10938,Lv.8 魔法固定傷害 %+d,Lv.8 魔法固定傷害 %+d∼%+d,0,10900,8,1,240,34,87,6,21
10939,Lv.9 魔法固定傷害 %+d,Lv.9 魔法固定傷害 %+d∼%+d,0,10900,9,1,240,40,105,6,24
10940,Lv.10 魔法固定傷害 %+d,Lv.10 魔法固定傷害 %+d∼%+d,0,10900,10,1,240,48,123,8,27
10941,Lv.11 魔法固定傷害 %+d,Lv.11 魔法固定傷害 %+d∼%+d,0,10900,11,1,240,43,71,7,18
10942,Lv.12 魔法固定傷害 %+d,Lv.12 魔法固定傷害 %+d∼%+d,0,10900,12,1,240,52,85,9,22
10943,Lv.13 魔法固定傷害 %+d,Lv.13 魔法固定傷害 %+d∼%+d,0,10900,13,1,240,60,106,10,27
10944,Lv.14 魔法固定傷害 %+d,Lv.14 魔法固定傷害 %+d∼%+d,0,10900,14,1,240,76,142,20,45
10945,Lv.15 魔法固定傷害 %+d,Lv.15 魔法固定傷害 %+d∼%+d,0,10900,15,1,240,93,178,22,45
10946,Lv.11 魔法固定傷害 %+d,Lv.11 魔法固定傷害 %+d∼%+d,0,10900,11,1,240,58,91,10,23
10947,Lv.12 魔法固定傷害 %+d,Lv.12 魔法固定傷害 %+d∼%+d,0,10900,12,1,240,70,109,12,28
10948,Lv.13 魔法固定傷害 %+d,Lv.13 魔法固定傷害 %+d∼%+d,0,10900,13,1,240,81,137,14,35
10949,Lv.14 魔法固定傷害 %+d,Lv.14 魔法固定傷害 %+d∼%+d,0,10900,14,1,240,101,185,25,60
10950,Lv.15 魔法固定傷害 %+d,Lv.15 魔法固定傷害 %+d∼%+d,0,10900,15,1,240,123,233,28,60
10951,Lv.1 魔法固定傷害 %+d,Lv.1 魔法固定傷害 %+d∼%+d,0,10900,1,1,240,-6,-4,-6,-2
10952,Lv.2 魔法固定傷害 %+d,Lv.2 魔法固定傷害 %+d∼%+d,0,10900,2,1,240,-12,-8,-6,-2
10953,Lv.3 魔法固定傷害 %+d,Lv.3 魔法固定傷害 %+d∼%+d,0,10900,3,1,240,-20,-14,-8,-4
10954,Lv.4 魔法固定傷害 %+d,Lv.4 魔法固定傷害 %+d∼%+d,0,10900,4,1,240,-28,-20,-8,-4
10955,Lv.5 魔法固定傷害 %+d,Lv.5 魔法固定傷害 %+d∼%+d,0,10900,5,1,240,-38,-28,-10,-4
10956,Lv.6 魔法固定傷害 %+d,Lv.6 魔法固定傷害 %+d∼%+d,0,10900,6,1,240,-48,-34,-10,-4
10957,Lv.7 魔法固定傷害 %+d,Lv.7 魔法固定傷害 %+d∼%+d,0,10900,7,1,240,-58,-42,-10,-4
10958,Lv.8 魔法固定傷害 %+d,Lv.8 魔法固定傷害 %+d∼%+d,0,10900,8,1,240,-70,-50,-12,-4
10959,Lv.9 魔法固定傷害 %+d,Lv.9 魔法固定傷害 %+d∼%+d,0,10900,9,1,240,-84,-60,-14,-6
10960,Lv.10 魔法固定傷害 %+d,Lv.10 魔法固定傷害 %+d∼%+d,0,10900,10,1,240,-98,-70,-14,-6
10961,Lv.11 魔法固定傷害 %+d,Lv.11 魔法固定傷害 %+d∼%+d,0,10900,11,1,240,-115,-31,-17,-7
10962,Lv.12 魔法固定傷害 %+d,Lv.12 魔法固定傷害 %+d∼%+d,0,10900,12,1,240,-135,-37,-20,-9
10963,Lv.13 魔法固定傷害 %+d,Lv.13 魔法固定傷害 %+d∼%+d,0,10900,13,1,240,-159,-45,-24,-12
10964,Lv.14 魔法固定傷害 %+d,Lv.14 魔法固定傷害 %+d∼%+d,0,10900,14,1,240,-188,-54,-29,-15
10965,Lv.15 魔法固定傷害 %+d,Lv.15 魔法固定傷害 %+d∼%+d,0,10900,15,1,240,-223,-66,-35,-18
10971,Lv.1 魔法固定傷害 %+d,Lv.1 魔法固定傷害 %+d∼%+d,0,10900,1,1,240,-8,-6,-8,-4
10972,Lv.2 魔法固定傷害 %+d,Lv.2 魔法固定傷害 %+d∼%+d,0,10900,2,1,240,-16,-12,-8,-4
10973,Lv.3 魔法固定傷害 %+d,Lv.3 魔法固定傷害 %+d∼%+d,0,10900,3,1,240,-26,-20,-10,-4
10974,Lv.4 魔法固定傷害 %+d,Lv.4 魔法固定傷害 %+d∼%+d,0,10900,4,1,240,-36,-26,-10,-4
10975,Lv.5 魔法固定傷害 %+d,Lv.5 魔法固定傷害 %+d∼%+d,0,10900,5,1,240,-48,-34,-12,-4
10976,Lv.6 魔法固定傷害 %+d,Lv.6 魔法固定傷害 %+d∼%+d,0,10900,6,1,240,-60,-44,-12,-6
10977,Lv.7 魔法固定傷害 %+d,Lv.7 魔法固定傷害 %+d∼%+d,0,10900,7,1,240,-74,-54,-14,-6
10978,Lv.8 魔法固定傷害 %+d,Lv.8 魔法固定傷害 %+d∼%+d,0,10900,8,1,240,-90,-64,-16,-6
10979,Lv.9 魔法固定傷害 %+d,Lv.9 魔法固定傷害 %+d∼%+d,0,10900,9,1,240,-108,-78,-18,-8
10980,Lv.10 魔法固定傷害 %+d,Lv.10 魔法固定傷害 %+d∼%+d,0,10900,10,1,240,-126,-90,-18,-8
10981,Lv.11 魔法固定傷害 %+d,Lv.11 魔法固定傷害 %+d∼%+d,0,10900,11,1,240,-148,-42,-22,-10
10982,Lv.12 魔法固定傷害 %+d,Lv.12 魔法固定傷害 %+d∼%+d,0,10900,12,1,240,-174,-50,-26,-12
10983,Lv.13 魔法固定傷害 %+d,Lv.13 魔法固定傷害 %+d∼%+d,0,10900,13,1,240,-205,-60,-31,-16
10984,Lv.14 魔法固定傷害 %+d,Lv.14 魔法固定傷害 %+d∼%+d,0,10900,14,1,240,-242,-73,-37,-20
10985,Lv.15 魔法固定傷害 %+d,Lv.15 魔法固定傷害 %+d∼%+d,0,10900,15,1,240,-287,-89,-45,-24
10990,Lv.16 魔法固定傷害 %+d,Lv.16 魔法固定傷害 %+d∼%+d,0,10900,16,1,240,112,214,24,45
10991,Lv.17 魔法固定傷害 %+d,Lv.17 魔法固定傷害 %+d∼%+d,0,10900,17,1,240,132,250,26,45
10992,Lv.18 魔法固定傷害 %+d,Lv.18 魔法固定傷害 %+d∼%+d,0,10900,18,1,240,154,286,28,45
10993,Lv.19 魔法固定傷害 %+d,Lv.19 魔法固定傷害 %+d∼%+d,0,10900,19,1,240,178,322,30,45
10994,Lv.20 魔法固定傷害 %+d,Lv.20 魔法固定傷害 %+d∼%+d,0,10900,20,1,240,203,358,32,45
10995,Lv.16 魔法固定傷害 %+d,Lv.16 魔法固定傷害 %+d∼%+d,0,10900,16,1,240,147,281,31,60
10996,Lv.17 魔法固定傷害 %+d,Lv.17 魔法固定傷害 %+d∼%+d,0,10900,17,1,240,174,329,34,60
10997,Lv.18 魔法固定傷害 %+d,Lv.18 魔法固定傷害 %+d∼%+d,0,10900,18,1,240,203,377,37,60
10998,Lv.19 魔法固定傷害 %+d,Lv.19 魔法固定傷害 %+d∼%+d,0,10900,19,1,240,235,425,40,60
10999,Lv.20 魔法固定傷害 %+d,Lv.20 魔法固定傷害 %+d∼%+d,0,10900,20,1,240,269,473,43,60
11901,Lv.1 魔法傷害減少 %+d,Lv.1 魔法傷害減少 %+d∼%+d,0,11900,1,1,244,1,2,1,3
11902,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,11900,2,1,244,2,4,1,3
11903,Lv.3 魔法傷害減少 %+d,Lv.3 魔法傷害減少 %+d∼%+d,0,11900,3,1,244,3,6,1,3
11904,Lv.4 魔法傷害減少 %+d,Lv.4 魔法傷害減少 %+d∼%+d,0,11900,4,1,244,5,9,2,4
11905,Lv.5 魔法傷害減少 %+d,Lv.5 魔法傷害減少 %+d∼%+d,0,11900,5,1,244,7,12,2,4
11906,Lv.6 魔法傷害減少 %+d,Lv.6 魔法傷害減少 %+d∼%+d,0,11900,6,1,244,9,16,2,5
11907,Lv.7 魔法傷害減少 %+d,Lv.7 魔法傷害減少 %+d∼%+d,0,11900,7,1,244,11,19,2,5
11908,Lv.8 魔法傷害減少 %+d,Lv.8 魔法傷害減少 %+d∼%+d,0,11900,8,1,244,13,23,2,5
11909,Lv.9 魔法傷害減少 %+d,Lv.9 魔法傷害減少 %+d∼%+d,0,11900,9,1,244,15,27,2,6
11910,Lv.10 魔法傷害減少 %+d,Lv.10 魔法傷害減少 %+d∼%+d,0,11900,10,1,244,18,32,3,7
11911,Lv.1 魔法傷害減少 %+d,Lv.1 魔法傷害減少 %+d∼%+d,0,11900,1,1,244,1,3,1,5
11912,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,11900,2,1,244,2,6,1,5
11913,Lv.3 魔法傷害減少 %+d,Lv.3 魔法傷害減少 %+d∼%+d,0,11900,3,1,244,3,9,1,5
11914,Lv.4 魔法傷害減少 %+d,Lv.4 魔法傷害減少 %+d∼%+d,0,11900,4,1,244,5,14,2,6
11915,Lv.5 魔法傷害減少 %+d,Lv.5 魔法傷害減少 %+d∼%+d,0,11900,5,1,244,7,18,2,6
11916,Lv.6 魔法傷害減少 %+d,Lv.6 魔法傷害減少 %+d∼%+d,0,11900,6,1,244,9,24,2,8
11917,Lv.7 魔法傷害減少 %+d,Lv.7 魔法傷害減少 %+d∼%+d,0,11900,7,1,244,11,29,2,8
11918,Lv.8 魔法傷害減少 %+d,Lv.8 魔法傷害減少 %+d∼%+d,0,11900,8,1,244,13,35,2,8
11919,Lv.9 魔法傷害減少 %+d,Lv.9 魔法傷害減少 %+d∼%+d,0,11900,9,1,244,15,41,2,9
11920,Lv.10 魔法傷害減少 %+d,Lv.10 魔法傷害減少 %+d∼%+d,0,11900,10,1,244,18,48,3,11
11941,Lv.11 魔法傷害減少 %+d,Lv.11 魔法傷害減少 %+d∼%+d,0,11900,11,1,244,25,36,4,9
11942,Lv.12 魔法傷害減少 %+d,Lv.12 魔法傷害減少 %+d∼%+d,0,11900,12,1,244,29,43,4,11
11943,Lv.13 魔法傷害減少 %+d,Lv.13 魔法傷害減少 %+d∼%+d,0,11900,13,1,244,33,55,5,15
11944,Lv.14 魔法傷害減少 %+d,Lv.14 魔法傷害減少 %+d∼%+d,0,11900,14,1,244,41,79,10,30
11945,Lv.15 魔法傷害減少 %+d,Lv.15 魔法傷害減少 %+d∼%+d,0,11900,15,1,244,50,103,12,30
11951,Lv.1 魔法傷害減少 %+d,Lv.1 魔法傷害減少 %+d∼%+d,0,11900,1,1,244,-3,-2,-3,-1
11952,Lv.2 魔法傷害減少 %+d,Lv.2 魔法傷害減少 %+d∼%+d,0,11900,2,1,244,-6,-4,-3,-1
11953,Lv.3 魔法傷害減少 %+d,Lv.3 魔法傷害減少 %+d∼%+d,0,11900,3,1,244,-10,-7,-4,-2
11954,Lv.4 魔法傷害減少 %+d,Lv.4 魔法傷害減少 %+d∼%+d,0,11900,4,1,244,-14,-10,-4,-2
11955,Lv.5 魔法傷害減少 %+d,Lv.5 魔法傷害減少 %+d∼%+d,0,11900,5,1,244,-19,-14,-5,-2
11956,Lv.6 魔法傷害減少 %+d,Lv.6 魔法傷害減少 %+d∼%+d,0,11900,6,1,244,-24,-17,-5,-2
11957,Lv.7 魔法傷害減少 %+d,Lv.7 魔法傷害減少 %+d∼%+d,0,11900,7,1,244,-29,-21,-5,-2
11958,Lv.8 魔法傷害減少 %+d,Lv.8 魔法傷害減少 %+d∼%+d,0,11900,8,1,244,-35,-25,-6,-2
11959,Lv.9 魔法傷害減少 %+d,Lv.9 魔法傷害減少 %+d∼%+d,0,11900,9,1,244,-42,-30,-7,-3
11960,Lv.10 魔法傷害減少 %+d,Lv.10 魔法傷害減少 %+d∼%+d,0,11900,10,1,244,-49,-35,-7,-3
11961,Lv.11 魔法傷害減少 %+d,Lv.11 魔法傷害減少 %+d∼%+d,0,11900,11,1,244,-57,-18,-8,-4
11962,Lv.12 魔法傷害減少 %+d,Lv.12 魔法傷害減少 %+d∼%+d,0,11900,12,1,244,-67,-21,-10,-5
11963,Lv.13 魔法傷害減少 %+d,Lv.13 魔法傷害減少 %+d∼%+d,0,11900,13,1,244,-79,-25,-12,-6
11964,Lv.14 魔法傷害減少 %+d,Lv.14 魔法傷害減少 %+d∼%+d,0,11900,14,1,244,-94,-30,-15,-7
11965,Lv.15 魔法傷害減少 %+d,Lv.15 魔法傷害減少 %+d∼%+d,0,11900,15,1,244,-111,-36,-17,-9
11990,Lv.16 魔法傷害減少 %+d,Lv.16 魔法傷害減少 %+d∼%+d,0,11900,16,1,244,61,127,14,30
11991,Lv.17 魔法傷害減少 %+d,Lv.17 魔法傷害減少 %+d∼%+d,0,11900,17,1,244,73,151,16,30
11992,Lv.18 魔法傷害減少 %+d,Lv.18 魔法傷害減少 %+d∼%+d,0,11900,18,1,244,87,175,18,30
11993,Lv.19 魔法傷害減少 %+d,Lv.19 魔法傷害減少 %+d∼%+d,0,11900,19,1,244,103,199,20,30
11994,Lv.20 魔法傷害減少 %+d,Lv.20 魔法傷害減少 %+d∼%+d,0,11900,20,1,244,120,223,22,30
12101,Lv.1 所有能力值 %+d,Lv.1 所有能力值 %+d∼%+d,0,7700,1,1,455,1,10,1,10
12102,Lv.2 所有能力值 %+d,Lv.2 所有能力值 %+d∼%+d,0,7700,2,1,455,2,25,1,15
12103,Lv.3 所有能力值 %+d,Lv.3 所有能力值 %+d∼%+d,0,7700,3,1,455,3,45,1,20
12104,Lv.4 所有能力值 %+d,Lv.4 所有能力值 %+d∼%+d,0,7700,4,1,455,4,70,1,25
12105,Lv.5 所有能力值 %+d,Lv.5 所有能力值 %+d∼%+d,0,7700,5,1,455,5,100,1,30
12106,Lv.6 所有能力值 %+d,Lv.6 所有能力值 %+d∼%+d,0,7700,6,1,455,6,135,1,35
12107,Lv.7 所有能力值 %+d,Lv.7 所有能力值 %+d∼%+d,0,7700,7,1,455,7,175,1,40
12108,Lv.8 所有能力值 %+d,Lv.8 所有能力值 %+d∼%+d,0,7700,8,1,455,8,220,1,45
12109,Lv.9 所有能力值 %+d,Lv.9 所有能力值 %+d∼%+d,0,7700,9,1,455,9,270,1,50
12110,Lv.10 所有能力值 %+d,Lv.10 所有能力值 %+d∼%+d,0,7700,10,1,455,10,325,1,55
12111,Lv.11 所有能力值 %+d,Lv.11 所有能力值 %+d∼%+d,0,7700,11,1,455,40,425,30,100
12112,Lv.12 所有能力值 %+d,Lv.12 所有能力值 %+d∼%+d,0,7700,12,1,455,73,535,33,110
12113,Lv.13 所有能力值 %+d,Lv.13 所有能力值 %+d∼%+d,0,7700,13,1,455,110,656,37,121
12114,Lv.14 所有能力值 %+d,Lv.14 所有能力值 %+d∼%+d,0,7700,14,1,455,154,802,44,146
12115,Lv.15 所有能力值 %+d,Lv.15 所有能力值 %+d∼%+d,0,7700,15,1,455,207,977,53,175
12116,Lv.16 所有能力值 %+d,Lv.16 所有能力值 %+d∼%+d,0,7700,16,1,455,275,1204,68,227
12117,Lv.17 所有能力值 %+d,Lv.17 所有能力值 %+d∼%+d,0,7700,17,1,455,364,1499,89,295
12118,Lv.18 所有能力值 %+d,Lv.18 所有能力值 %+d∼%+d,0,7700,18,1,455,488,1912,124,413
12119,Lv.19 所有能力值 %+d,Lv.19 所有能力值 %+d∼%+d,0,7700,19,1,455,662,2490,174,578
12120,Lv.20 所有能力值 %+d,Lv.20 所有能力值 %+d∼%+d,0,7700,20,1,455,905,3299,243,809
12201,Lv.1 物理/魔法固定傷害 %+d,Lv.1 物理/魔法固定傷害 %+d∼%+d,0,7800,1,1,496,1,10,1,10
12202,Lv.2 物理/魔法固定傷害 %+d,Lv.2 物理/魔法固定傷害 %+d∼%+d,0,7800,2,1,496,2,25,1,15
12203,Lv.3 物理/魔法固定傷害 %+d,Lv.3 物理/魔法固定傷害 %+d∼%+d,0,7800,3,1,496,3,45,1,20
12204,Lv.4 物理/魔法固定傷害 %+d,Lv.4 物理/魔法固定傷害 %+d∼%+d,0,7800,4,1,496,4,70,1,25
12205,Lv.5 物理/魔法固定傷害 %+d,Lv.5 物理/魔法固定傷害 %+d∼%+d,0,7800,5,1,496,5,100,1,30
12206,Lv.6 物理/魔法固定傷害 %+d,Lv.6 物理/魔法固定傷害 %+d∼%+d,0,7800,6,1,496,6,135,1,35
12207,Lv.7 物理/魔法固定傷害 %+d,Lv.7 物理/魔法固定傷害 %+d∼%+d,0,7800,7,1,496,7,175,1,40
12208,Lv.8 物理/魔法固定傷害 %+d,Lv.8 物理/魔法固定傷害 %+d∼%+d,0,7800,8,1,496,8,220,1,45
12209,Lv.9 物理/魔法固定傷害 %+d,Lv.9 物理/魔法固定傷害 %+d∼%+d,0,7800,9,1,496,9,270,1,50
12210,Lv.10 物理/魔法固定傷害 %+d,Lv.10 物理/魔法固定傷害 %+d∼%+d,0,7800,10,1,496,10,325,1,55
12211,Lv.11 物理/魔法固定傷害 %+d,Lv.11 物理/魔法固定傷害 %+d∼%+d,0,7800,11,1,496,40,425,30,100
12212,Lv.12 物理/魔法固定傷害 %+d,Lv.12 物理/魔法固定傷害 %+d∼%+d,0,7800,12,1,496,73,535,33,110
12213,Lv.13 物理/魔法固定傷害 %+d,Lv.13 物理/魔法固定傷害 %+d∼%+d,0,7800,13,1,496,110,656,37,121
12214,Lv.14 物理/魔法固定傷害 %+d,Lv.14 物理/魔法固定傷害 %+d∼%+d,0,7800,14,1,496,154,802,44,146
12215,Lv.15 物理/魔法固定傷害 %+d,Lv.15 物理/魔法固定傷害 %+d∼%+d,0,7800,15,1,496,207,977,53,175
12216,Lv.16 物理/魔法固定傷害 %+d,Lv.16 物理/魔法固定傷害 %+d∼%+d,0,7800,16,1,496,275,1204,68,227
12217,Lv.17 物理/魔法固定傷害 %+d,Lv.17 物理/魔法固定傷害 %+d∼%+d,0,7800,17,1,496,364,1499,89,295
12218,Lv.18 物理/魔法固定傷害 %+d,Lv.18 物理/魔法固定傷害 %+d∼%+d,0,7800,18,1,496,488,1912,124,413
12219,Lv.19 物理/魔法固定傷害 %+d,Lv.19 物理/魔法固定傷害 %+d∼%+d,0,7800,19,1,496,662,2490,174,578
12220,Lv.20 物理/魔法固定傷害 %+d,Lv.20 物理/魔法固定傷害 %+d∼%+d,0,7800,20,1,496,905,3299,243,809
12301,Lv.1 彩虹幣獲得量 %+d％,Lv.1 彩虹幣獲得量 %+d％∼%+d％,0,5700,1,1,128,3,6,3,6
12302,Lv.2 彩虹幣獲得量 %+d％,Lv.2 彩虹幣獲得量 %+d％∼%+d％,0,5700,2,1,128,6,12,3,6
12303,Lv.3 彩虹幣獲得量 %+d％,Lv.3 彩虹幣獲得量 %+d％∼%+d％,0,5700,3,1,128,9,19,3,7
12304,Lv.4 彩虹幣獲得量 %+d％,Lv.4 彩虹幣獲得量 %+d％∼%+d％,0,5700,4,1,128,13,26,4,7
12305,Lv.5 彩虹幣獲得量 %+d％,Lv.5 彩虹幣獲得量 %+d％∼%+d％,0,5700,5,1,128,17,34,4,8
12306,Lv.6 彩虹幣獲得量 %+d％,Lv.6 彩虹幣獲得量 %+d％∼%+d％,0,5700,6,1,128,21,43,4,9
12307,Lv.7 彩虹幣獲得量 %+d％,Lv.7 彩虹幣獲得量 %+d％∼%+d％,0,5700,7,1,128,26,53,5,10
12308,Lv.8 彩虹幣獲得量 %+d％,Lv.8 彩虹幣獲得量 %+d％∼%+d％,0,5700,8,1,128,31,64,5,11
12309,Lv.9 彩虹幣獲得量 %+d％,Lv.9 彩虹幣獲得量 %+d％∼%+d％,0,5700,9,1,128,37,76,6,12
12310,Lv.10 彩虹幣獲得量 %+d％,Lv.10 彩虹幣獲得量 %+d％∼%+d％,0,5700,10,1,128,43,89,6,13
12311,Lv.11 彩虹幣獲得量 %+d％,Lv.11 彩虹幣獲得量 %+d％∼%+d％,0,5700,11,1,128,49,102,6,13
12312,Lv.12 彩虹幣獲得量 %+d％,Lv.12 彩虹幣獲得量 %+d％∼%+d％,0,5700,12,1,128,55,115,6,13
12313,Lv.13 彩虹幣獲得量 %+d％,Lv.13 彩虹幣獲得量 %+d％∼%+d％,0,5700,13,1,128,62,130,7,15
12314,Lv.14 彩虹幣獲得量 %+d％,Lv.14 彩虹幣獲得量 %+d％∼%+d％,0,5700,14,1,128,70,145,8,15
12315,Lv.15 彩虹幣獲得量 %+d％,Lv.15 彩虹幣獲得量 %+d％∼%+d％,0,5700,15,1,128,79,160,9,15
12316,Lv.16 彩虹幣獲得量 %+d％,Lv.16 彩虹幣獲得量 %+d％∼%+d％,0,5700,16,1,128,89,175,10,15
12317,Lv.17 彩虹幣獲得量 %+d％,Lv.17 彩虹幣獲得量 %+d％∼%+d％,0,5700,17,1,128,100,190,11,15
12318,Lv.18 彩虹幣獲得量 %+d％,Lv.18 彩虹幣獲得量 %+d％∼%+d％,0,5700,18,1,128,112,205,12,15
12319,Lv.19 彩虹幣獲得量 %+d％,Lv.19 彩虹幣獲得量 %+d％∼%+d％,0,5700,19,1,128,125,220,13,15
12320,Lv.20 彩虹幣獲得量 %+d％,Lv.20 彩虹幣獲得量 %+d％∼%+d％,0,5700,20,1,128,139,235,14,15
12401,Lv.1 屬性發生率 %+d％,Lv.1 屬性發生率 %+d％∼%+d％,0,6100,1,1,136,7,27,7,27
12402,Lv.2 屬性發生率 %+d％,Lv.2 屬性發生率 %+d％∼%+d％,0,6100,2,1,136,15,57,8,30
12403,Lv.3 屬性發生率 %+d％,Lv.3 屬性發生率 %+d％∼%+d％,0,6100,3,1,136,23,90,8,33
12404,Lv.4 屬性發生率 %+d％,Lv.4 屬性發生率 %+d％∼%+d％,0,6100,4,1,136,32,126,9,36
12405,Lv.5 屬性發生率 %+d％,Lv.5 屬性發生率 %+d％∼%+d％,0,6100,5,1,136,42,167,10,41
12406,Lv.6 屬性發生率 %+d％,Lv.6 屬性發生率 %+d％∼%+d％,0,6100,6,1,136,53,211,11,44
12407,Lv.7 屬性發生率 %+d％,Lv.7 屬性發生率 %+d％∼%+d％,0,6100,7,1,136,65,259,12,48
12408,Lv.8 屬性發生率 %+d％,Lv.8 屬性發生率 %+d％∼%+d％,0,6100,8,1,136,78,313,13,54
12409,Lv.9 屬性發生率 %+d％,Lv.9 屬性發生率 %+d％∼%+d％,0,6100,9,1,136,93,372,15,59
12410,Lv.10 屬性發生率 %+d％,Lv.10 屬性發生率 %+d％∼%+d％,0,6100,10,1,136,109,437,16,65
12411,Lv.11 屬性發生率 %+d％,Lv.11 屬性發生率 %+d％∼%+d％,0,6100,11,1,136,123,478,14,41
12412,Lv.12 屬性發生率 %+d％,Lv.12 屬性發生率 %+d％∼%+d％,0,6100,12,1,136,140,530,17,52
12413,Lv.13 屬性發生率 %+d％,Lv.13 屬性發生率 %+d％∼%+d％,0,6100,13,1,136,161,594,21,64
12414,Lv.14 屬性發生率 %+d％,Lv.14 屬性發生率 %+d％∼%+d％,0,6100,14,1,136,191,694,30,100
12415,Lv.15 屬性發生率 %+d％,Lv.15 屬性發生率 %+d％∼%+d％,0,6100,15,1,136,226,794,35,100
12416,Lv.16 屬性發生率 %+d％,Lv.16 屬性發生率 %+d％∼%+d％,0,6100,16,1,136,282,924,56,130
12417,Lv.17 屬性發生率 %+d％,Lv.17 屬性發生率 %+d％∼%+d％,0,6100,17,1,136,346,1054,64,130
12418,Lv.18 屬性發生率 %+d％,Lv.18 屬性發生率 %+d％∼%+d％,0,6100,18,1,136,418,1184,72,130
12419,Lv.19 屬性發生率 %+d％,Lv.19 屬性發生率 %+d％∼%+d％,0,6100,19,1,136,498,1314,80,130
12420,Lv.20 屬性發生率 %+d％,Lv.20 屬性發生率 %+d％∼%+d％,0,6100,20,1,136,586,1444,88,130
12501,Lv.1 道具掉落率 %+d％,Lv.1 道具掉落率 %+d％∼%+d％,0,5900,1,1,132,1,2,1,2
12502,Lv.2 道具掉落率 %+d％,Lv.2 道具掉落率 %+d％∼%+d％,0,5900,2,1,132,2,4,1,2
12503,Lv.3 道具掉落率 %+d％,Lv.3 道具掉落率 %+d％∼%+d％,0,5900,3,1,132,3,6,1,2
12504,Lv.4 道具掉落率 %+d％,Lv.4 道具掉落率 %+d％∼%+d％,0,5900,4,1,132,4,8,1,2
12505,Lv.5 道具掉落率 %+d％,Lv.5 道具掉落率 %+d％∼%+d％,0,5900,5,1,132,5,10,1,2
12506,Lv.6 道具掉落率 %+d％,Lv.6 道具掉落率 %+d％∼%+d％,0,5900,6,1,132,6,12,1,2
12507,Lv.7 道具掉落率 %+d％,Lv.7 道具掉落率 %+d％∼%+d％,0,5900,7,1,132,7,14,1,2
12508,Lv.8 道具掉落率 %+d％,Lv.8 道具掉落率 %+d％∼%+d％,0,5900,8,1,132,8,16,1,2
12509,Lv.9 道具掉落率 %+d％,Lv.9 道具掉落率 %+d％∼%+d％,0,5900,9,1,132,9,18,1,2
12510,Lv.10 道具掉落率 %+d％,Lv.10 道具掉落率 %+d％∼%+d％,0,5900,10,1,132,10,20,1,2
12511,Lv.11 道具掉落率 %+d％,Lv.11 道具掉落率 %+d％∼%+d％,0,5900,11,1,132,11,22,1,2
12512,Lv.12 道具掉落率 %+d％,Lv.12 道具掉落率 %+d％∼%+d％,0,5900,12,1,132,12,24,1,2
12513,Lv.13 道具掉落率 %+d％,Lv.13 道具掉落率 %+d％∼%+d％,0,5900,13,1,132,13,26,1,2
12514,Lv.14 道具掉落率 %+d％,Lv.14 道具掉落率 %+d％∼%+d％,0,5900,14,1,132,14,28,1,2
12515,Lv.15 道具掉落率 %+d％,Lv.15 道具掉落率 %+d％∼%+d％,0,5900,15,1,132,15,30,1,2
12516,Lv.16 道具掉落率 %+d％,Lv.16 道具掉落率 %+d％∼%+d％,0,5900,16,1,132,16,32,1,2
12517,Lv.17 道具掉落率 %+d％,Lv.17 道具掉落率 %+d％∼%+d％,0,5900,17,1,132,17,34,1,2
12518,Lv.18 道具掉落率 %+d％,Lv.18 道具掉落率 %+d％∼%+d％,0,5900,18,1,132,18,36,1,2
12519,Lv.19 道具掉落率 %+d％,Lv.19 道具掉落率 %+d％∼%+d％,0,5900,19,1,132,19,38,1,2
