ID,_STRING,_DESC
7000011,病毒及駭客檢查模式連接失敗。記憶體不足，或可能感染了病毒。,?? ?? ??
7000012,運行反作弊軟體時，發生了錯誤。請將遊戲資料夾中的GameGuard資料夾中的*.erl文件用郵件發送到game@inca.co.kr。,?? ?? ??
7000013,檢查到加速軟體。,?? ?? ??
7000014,發現遊戲作弊軟體。,?? ?? ??
7000015,遊戲或反作弊軟體被篡改。\n請將遊戲刪除後，重新設置。,?? ?? ??
8000001,ID Error!!!,???? ??? ?? ???
8000002,Password Error!!!,????? ???? ?? ???
8000003,DB Error!!!,??? ??? ???? SP? ???
8000004,Online User not found!!!,Mserver?? ???? ???? ???
8000005,Game Server not found!!!,??? ????? ??? Mserver?? ???? ???? ???
8000006,Game User not found!!!,"????(???,??,??)? ??? ???"
8000007,WorldID Error!!!,??? ????????.
8000008,Version Error!!!,??? ????.
8000009,Portal is overlapping,"[GMTool-??] ??? ???? ??? ???? ??? ?????????, NPC???????? ???? ??."
8000010,NPC is overlapping,"[GMTool-??] ??? ???? ??? ???? ??? ?????????, NPC???????? ???? ??. (?? ??? ???? ???? ???.)"
8000011,WID error!! [0-10],[GMTool-??] ?????? ??? ?????
8000012,SID error!! [0-1099],[GMTool-??] ?????? ??? ?????
8000013,Time error!! [need delay 5 min],[GMTool-??] ????? ????? ???? ??? ???? ???? 5?????
8000014,Value error!! [not 0],[GMTool-??] ?????? ???
8000015,Exp error!! [0-500],[GMTool-??] ??????? ??? ?????
8000016,Item error!! [0-500],[GMTool-??] ????????? ??? ?????
8000017,彩虹幣 error!! [0-500],[GMTool-??] ?????? ??? ?????
8000018,Rare error!! [0-500],[GMTool-??] ?????????? ??? ?????
8000019,Portal error!! [ID],[GMTool-??] ?????????? 0? ??? ????LDT? ???? ???
8000020,Portal error!! [Type],[GMTool-??] ?????????? ????? ???
8000021,Portal error!! [not Dynamic],[GMTool-??] ?????????? ??????? ???
8000022,NPC error!! [ID],[GMTool-??] NPC???????? 0? ??? ????LDT? ???? ???
8000023,NPC error!! [Type],[GMTool-??] NPC???????? NPC??? ???
8000024,NPC error!! [not Dynamic],[GMTool-??] NPC???????? ??????? ???
8000025,event is null [Game Server],[GMTool-??] ?? ??? ?? ????? ???? ???? ??
8000026,event is null [Tool Server - Active],[GMTool-??] ?? ??? ?? ???? ???? ???? ??
8000027,event is null [Tool Server - Reserve],[GMTool-??] ?? ??? ?? ???? ???? ???? ??
8000028,Quest_Rew error!! [0-500],[GMTool-??]??? ?? ???? ??? ?????
9000001,使用時發生了錯誤。請重新確認。,??? ???? ??
9000002,請將郵箱子和背包的道具欄位空出來後，再重試。,???? ????? ??(?) ???? ?? ? ???? ????? ?? ??
9000003,無效數據。,??? ????? ???? ??? ?? ?? ??
9000004,現在不能使用。,??? ??? ????? ??
9000005,全體,??? ??? ??
9000006,男,??? ??? ??
9000007,女,??? ??? ??
9000008,按高的價格順序,??? ??? ??
9000009,按低的價格順序,??? ??? ??
9000010,伺服器沒有回應。請稍後再試。,??? ???? ?? ?
9000011,請清空穿著服裝空間的金幣商店道具後，再嘗試。,[?????]
9000012,請清空裝備空間的金幣商店道具後，再嘗試。,[?????]
9000013,請清空攜帶寵物空間的金幣商店道具後，再嘗試。,[?????]
9000014,請清空活動空間的金幣商店道具後，再嘗試。,[?????]
9000015,請清空消耗空間的金幣商店道具後，再嘗試。,[?????]
9000016,請清空寵物空間的金幣商店道具後，再嘗試。,[?????]
9000017,請清空其他空間的金幣商店道具後，再嘗試。,[?????]
9000018,請清空郵件空間的金幣商店道具後，再嘗試。,[?????]
9000019,請先解鎖鎖定的道具後再嘗試。,[?????]
9000020,請清空佩戴裝備空間的金幣商店道具後，再嘗試。,[?????]
9000021,請清空裝備默認空間的金幣商店道具後，再嘗試。,[?????]
9000022,請清空寶石空間的金幣商店道具後，再嘗試。,[?????]
9000023,請清空裝備空間的道具後再嘗試。,[?????]
9000024,期間制,??? ??? ??
9000025,永久性,??? ??? ??
9001001,背包餘額不足。請儲值後再試。,??(?) ??? ??? ??
9001002,超過了結算限額。,?? ??? ??? ??
9001003,時尚商店背包已滿。請清出背包空間後再試一次。,??(?) ????? ? ??? ????? ??(???)
9001004,販賣給NPC的話，可以獲得[%s]Pt。,??? ?? ?
9001005,購買道具成功。購買的道具可以在時尚商店背包中確認。,???? ?? ???
9001006,背包空間已滿。請確認後再進行購買。,?? ????? ? ??? ????? ??(?????)
9001007,購買道具成功。購買的道具可以在時尚商店背包中確認。,?? ???
9001008,購買限制條件不對。,?? ?? ??? ?? ?? ?
9001009,餘額不足。是否儲值？,????? ??? ??? ?
9001010,只可以用點數購買的道具。,????? ????? ??? ?
9001011,點數不足，不能購買。,???? ???? ??? ? ?? ?
9001012,結算餘額已更新。請重新確認。,?? ? ?? ?? ? ?? ??? ?? ??
9001013,購買道具成功。購買的道具可以在金幣背包中確認。,?? ? ?? ?? ?? ?
9001014,不能購買該道具。,??? ??? ???? ?? ?? ???? ?? ? ?? ? ? ???? ?? ???? ?? ?
9001015,交易時，請一定要重新確認交易道具。,???? ???? ?? ??
9001016,餘額資訊不對。請稍後再試。,?? ???? ?? ??? ?? ?
9001017,現在不能購買商品。,????? close? ?? ???? ???? ???? ??
9001018,擁有的商城紅利: [%s]PT,?? ? ??? ? ???
9001019,擁有: [%s]金幣,?? ? ??? ? ???
9001020,價格:%s 金幣,??? ??? ?? ??
9001021,價格:%s Pt,??? ??? ?? ??
9001022,移動至金幣儲值頁面時發生錯誤，請詢問GM。,?? ??? ?? ? ?? ??? ????? ????? ?? ?? ?? (???? ??.)
9001023,點數不足。可轉賣時尚道具來獲得點數。,????? ? ??? ?? ??
9001024,1日 / %d 金幣,?? ?? ?? ???? ??
9001025,3日 / %d 金幣,?? ?? ?? ???? ??
9001026,7日 / %d 金幣,?? ?? ?? ???? ??
9001027,15日 / %d 金幣,?? ?? ?? ???? ??
9001028,30日 / %d 金幣,?? ?? ?? ???? ??
9001029,90日 / %d 金幣,?? ?? ?? ???? ??
9001030,180日 / %d 金幣,?? ?? ?? ???? ??
9001031,360日 / %d 金幣,?? ?? ?? ???? ??
9001032,永久 / %d 金幣,?? ?? ?? ???? ??
9001033,1日 / %d PT,?? ?? ?? ???? ??
9001034,3日 / %d PT,?? ?? ?? ???? ??
9001035,7日 / %d PT,?? ?? ?? ???? ??
9001036,15日 / %d PT,?? ?? ?? ???? ??
9001037,30日 / %d PT,?? ?? ?? ???? ??
9001038,90日 / %d PT,?? ?? ?? ???? ??
9001039,180日 / %d PT,?? ?? ?? ???? ??
9001040,360日 / %d PT,?? ?? ?? ???? ??
9001041,永久 / %d PT,?? ?? ?? ???? ??
9001042,%d/%02d/%02d/上午%02d:%02d,???? ?? YYYY/MM/DD ?? 00:00
9001043,%d/%02d/%02d/下午%02d:%02d,???? ?? YYYY/MM/DD ?? 00:00
9001044,選擇期間,?? ?? ?? ???? ???
9002001,無效兌換券。請確認後重新輸入。,??? ???? ??
9002002,已經使用過的優惠券。,?? ??? ??? ??
9002003,獲得了[%d]Pt。,???? ????? ???? ??
9002004,收到獎品了。請向獎品NPC確認獎品。,???? ??? ??? ??
9002005,什麼都沒有！！下次機會再試吧！！,??? ???? ?? ??? ??
9002006,過期的兌換券。,??? ????? ?? ??
9002007,不能使用的兌換券兌換券。,????? ?? ?? ??? ????? ?? ??
9002008,錯誤的兌換券序號。請確認後重新輸入。,?? ??? ???? ?? ??
9002009,不能確認獎品內容。,"?? ??? ???, GIFT?? ID ?? ?? ? ?? ??"
9002010,%d獲得了背包現金。,???? ??(?)??? ???? ??
9002011,該帳號已使用的兌換券。,?? ???? ?? ??? ??? ??
9002012,使用兌換券被封帳號。請在24小時後重新再試。,15??? ??? ??? ? ?? 24?? ?? ???? ??
9002013,錯誤的兌換券。請向GM諮詢。,?? ??? ?? ??? ??
9003001,查看目錄已滿。,?? ?? ??? ???? ? ?? ??
9004001,禮物成功送達。,?? ???? ???? ??
9004002,不存在的角色名。請確認後重新再試。,?? ?? ???? ???? ?? ??
9004003,%s的禮物空間已滿。請稍後再試。,?? ?? ???? ?? ???? ? ?? ??
9004004,不能給自己送禮物。,?? ???? ??? ???? ? ??
9004005,已向%s贈送了道具。,???? ?? ???
9005001,已放入購物車目錄的道具。,?? ???? ?? ???? ? ??? ???? ? ??
9005002,已放入購物車目錄。,???? ? ??? ????? ???? ??
9005003,購物車目錄已滿，不能再放入了。,???? ? ??? ???? ?? ??
9006001,構成內容,?? ??? ?? ??
9006002,[%d個],??? ??? ????? ?? ???? ?? ??
9007001,[%s]沒有。請購買優惠券後，再來吧。^^,?? ??? ?? ?
9007002,已套用相同外型。,?? ?? ??? ??? ??? ?
9007003,請確認優惠券各類後，一定要再來呀！,?? ??? ?? ?
9007004,專家服務改成一般或特別服務的話，顏色會隨機變化。那也要換嗎？,??? ????? ?? ???? ??? ?
9007005,不想時尚潮流落後的話，是一定要來的地方的！,??? npc? ???? ?
9007006,受到了專家的服務，所以要改變形態和顏色。,???? ???? ?? ?? ?? ???? ???? ??? ??? ??? ?? ???? ????? ? ??
9007007,已完成購買並套用外型。下次也請一定要來哦!,??? ??? ????? ??
9007008,請確認限制事項後，再重新嘗試。,?? ??? ?? ?? ??
9007009,一般髮型優惠券,9007001? [%s]
9007010,一般染髮優惠券,9007001? [%s]
9007011,一般眼睛整形優惠券,9007001? [%s]
9007012,一般彩色隱形眼鏡優惠券,9007001? [%s]
9007013,一般曬黑優惠券,9007001? [%s]
9007014,特殊髮型優惠券,9007001? [%s]
9007015,特殊染髮優惠券,9007001? [%s]
9007016,特殊眼睛整形優惠券,9007001? [%s]
9007017,特殊彩色隱形眼鏡優惠券,9007001? [%s]
9007018,特殊曬黑優惠券,9007001? [%s]
9007019,適合的髮型優惠卷,9007001? [%s]
9007021,專家眼睛整形優惠券,9007001? [%s]
9007023,專家曬黑優惠券,9007001? [%s]
9007024,結束該服務,??? ???? ?? ???? ???? ?? ??
9007025,不能改變的類型。請詢問服務中心。,??? ???? ???? ?? ???? ??? ??? ??? ???
9007026,出售結束，不能改變。,??? ????? ???? ? ?? n? ???? ??? ??? ?? ??? ?? ???
9007027,需要%s,[???] ?????? ?? ?? ????? (??)
9007028,需要%s或%s,[???] ?????? ?? ?? ????? (??)
9007029,需要%s和%s,[???] ?????? ?? ?? ????? (??)
9009001,正在打開網頁。,????? ? ???? ??? ??
9009002,打開網頁失敗。,????? ? ??? ???? ??? ??
9009003,認證失敗。,??? ??? ????? ??
9009004,金幣商店版本錯誤。請結束遊戲後，重新再試。,"????, ??? ??? ???? ??"
9009005,金幣商店版本錯誤。請退出金幣商店後，再重新連接。,"????, ??? ??? ???? ??"
9009006,時尚商店關閉中。請稍後再使用。^^,"????, ????? ?? ?? ??? ??? ???? ??? ???? ??"
9010001,配戴裝備的狀態下不能改變角色性別。,???? ?? ??
9010002,交往或結婚狀態時不能改變性別。,???? ?? ??
9010003,沒有所持的[%s] 道具，只能預覽外形。,???? ?? ??
9010004,角色性別變更結束就無法撤回。\n真的要變更嗎？,???? ?? ??
9010005,需要[%s] 道具。,???? ?? ??
9010006,角色性別正常變更了。,???? ?????
9010007,※ 注意! 若變更最終選擇角色性別，單次套用的外型會全部消失，根據性別可能會出現不可套用的道具。,???? ?????
9010008,研究成功了… 要變更性別嗎？不會變成我這樣，可以放心。,???? ??
9011001,稍後將進行限定販賣活動，請至時尚商店確認。,???? ?? Notice
9011002,稍後時尚商店的限定販賣活動就要結束囉!要買要快喔~,???? ?? ?? ?? Notice
9011003,目前商品就快銷售一空囉!要買要快喔~,???? ?? ?? Notice
9011004,%d分鐘,???? ? ?? ??? 1?? ?? ?? ??
9011005,%d小時%d分鐘,???? ? ?? ??? 24?? ?? ?? ??
9011006,%d天%d小時%d分鐘,???? ? ?? ??? 24?? ??? ??
9011007,之後可以再次購買。,?? ??
9011008,價格資訊不一致，請確認後再購買。,???? ??? ?? ?? ??? ? ???? ?? _CategoryView y
9011009,正在進行限定販賣的道具。,???? ??? ??
9011010,稍後(1分鐘以內)可再次購買。,???? ? ?? ??? 1? ??? ??
9011011,販賣道具: [%s],???? ?? Notice
9011012,結束販賣的道具,???? ??? ?? ?? ??? ? ???? ?? _CategoryView n
9999999,封閉測試只公開到這裡。,?? ?? ?? ???. ??? ?? ?
10000001,請放入裝備道具。,??? ?? ???. ???? ???? ???? ??? ??
10000002,請放入鑲嵌材料。,??? ?? ???. ??? ?? ???? ???? ??? ??
10000011,不是該道具對應的鑲嵌材料。,??? ?? ?? ???. ?? ???? ?? ??? ??? ?? ??? ??
10000012,材料數量不足。,??? ?? ?? ???. ??? ??? ?? ??? ??
10000013,道具的等級低，所以不能提高屬性等級。,??? ?? ?? ???. ??? ??? ?? ??
10000014,已經有相同的屬性了。,??? ?? ?? ???. ??? ?? ??? ??? ??
10000015,不能再增加屬性了。,??? ?? ?? ???. ??? ?? ??? ? ?? ?? ??.
10000016,在做其他事情時，不能進行鑲嵌。,??? ?? ?? ???. ??? ?? ? ??? ??? ?? ??
10000017,受到了防礙，所以鑲嵌被取消。,??? ?? ?? ???. ??? ?? ?? ?? ??? ????? ??
10000021,鑲嵌失敗，導致鑲嵌道具被破壞了。,"??? ?? ???. ??? ??? ????, _When_Fails ?? 1? ??"
10000022,鑲嵌失敗，導致鑲嵌道具被破壞了。,"??? ?? ???. ??? ??? ????, _When_Fails ?? 2? ??"
10000023,鑲嵌失敗，導致鑲嵌道具被破壞了。,"??? ?? ???. ??? ??? ????, _When_Fails ?? 3? ??"
10000031,只可以放入道具視窗欄道具。,??? ?? ?? ???. ??? ?? ???? ??? ?? ?? ???? ??
10000040,[%s]道具使用時間已到，不能登錄。,??? ? ????? ??? ?? ??? ??? ???? ???? ????? ?? ??.
10000041,請登錄道具。,??? ??? ?? ???
10000042,請選擇鑲嵌類型。,??? ??? ?? ???
10000043,一般拼圖鑲嵌,??? ??? ?? ???
10000044,超級拼圖鑲嵌,??? ??? ?? ???
10000045,特殊拼圖鑲嵌,??? ??? ?? ???
10000046,魔盒鑲嵌,??? ??? ?? ???
10000047,特殊魔盒鑲嵌,??? ??? ?? ???
10000048,請登錄欲鑲嵌的裝備道具。,??? ??? ?? ???
10000049,請選擇鑲嵌類型。拼圖可以提升屬性的等級，而魔盒可以減少屬性的等級。,??? ??? ?? ???
10000050,可強化的鑲嵌屬性為可提升已賦予的屬性的等級之清單。,??? ??? ?? ???
10000051,追加鑲嵌屬性不是指原本賦予的屬性而是指可重新賦予屬性的清單。,??? ??? ?? ???
10000052,選擇欲鑲嵌的屬性後會顯示選擇屬性的可增加數值與需要道具。,??? ??? ?? ???
10000053,手續費為在鑲嵌時扣除的彩虹幣費用，成功機率為試圖鑲嵌時的機率，失敗時道具與材料會損毀，而時尚道具只會損毀材料。,??? ??? ?? ???
10000054,Lv 1. 力量 +3,??? ????? ???(???? ?? ?? )
10000055,Lv 10. 體力 +20,??? ????? ???(???? ?? ?? )
10000056,Lv 8. 魔力 +20,??? ????? ???(???? ?? ?? )
10000057,Lv 7. 物理最大傷害 +20,??? ????? ???(???? ?? ?? )
10000058,Lv 2. 力量 +1 ~ +2,??? ????? ???(?? ??? ??? ?? )
10000059,Lv 11. 體力 +5 ~ +6,??? ????? ???(?? ??? ??? ?? )
10000060,Lv 9. 魔力 +5 ~ +6,??? ????? ???(?? ??? ??? ?? )
10000061,Lv 8. 物理最大傷害 +5 ~ +10,??? ????? ???(?? ??? ??? ?? )
10000062,Lv 1. 魔法最小傷害 +1% ~ +2%,??? ????? ???(???? ??? ?? )
10000063,Lv 1. 魔法最大傷害 +1% ~ +2%,??? ????? ???(???? ??? ?? )
10000064,Lv 1. 魔法命中率 +1% ~ +2%,??? ????? ???(???? ??? ?? )
10000100,不能鑲嵌的道具,??? ?? ??? ?? ?? ???
10000101,請先放上裝備道具。,??? ?? ??? ?? ?? ???
10000102,不能再添加屬性。,??? ????? ??? ???
10000103,不能再鑲嵌。,??? ?? ?? ?? ???
10000104,道具等級低，不能再鑲嵌。,??? ?? ?? ??? ???
10000105,無法辨別鑲嵌屬性。,???? ?? 2? ???? ???
10000106,進行鑲嵌的 彩虹幣不足。,??? ??? ??? ?
10000107,不能在格鬥場進行鑲嵌和強化,pvp ??? ?? ??
10001001,需佩戴裝備窗的頭部裝飾戰鬥裝備。,[????]????  ???? ?? ??
10001002,需佩戴裝備窗的眼鏡戰鬥裝備。,[????]??  ???? ?? ??
10001003,需佩戴裝備窗的耳環戰鬥裝備。,[????]???  ???? ?? ??
10001004,需穿戴裝備窗的上衣戰鬥裝備。,[????]??  ???? ?? ??
10001005,需穿戴裝備窗的褲裙戰鬥裝備。,[????]??  ???? ?? ??
10001006,需穿戴裝備窗的披風戰鬥裝備。,[????]??  ???? ?? ??
10001007,需穿戴裝備窗的手套戰鬥裝備。,[????]??  ???? ?? ??
10001008,需穿戴裝備窗的鞋子戰鬥裝備。,[????]??  ???? ?? ??
10001009,需穿戴裝備窗的襪子戰鬥裝備。,[????]???  ???? ?? ??
10001010,需佩戴裝備窗的臉部裝飾戰鬥裝備。,[????]????  ???? ?? ??
10001011,需佩戴裝備窗的魔法石戰鬥裝備。,[????]???  ???? ?? ??
10001012,需佩戴裝備窗的戒指戰鬥裝備。,[????]??  ???? ?? ??
10001013,需佩戴裝備窗的武器1戰鬥裝備。,[????]??1  ???? ?? ??
10001014,需佩戴裝備窗的盾牌1戰鬥裝備。,[????]??1  ???? ?? ??
10001015,需佩戴裝備窗的武器2戰鬥裝備。,[????]??2  ???? ?? ??
10001016,需佩戴裝備窗的盾牌2戰鬥裝備。,[????]??2  ???? ?? ??
10001017,需佩戴裝備窗的全部戰鬥裝備。,[????]??  ???? ?? ??
10002001,要佩戴裝備窗的頭部裝飾時尚裝備。,[????]????  ???? ?? ??
10002002,要佩戴裝備窗的眼鏡時尚裝備。,[????]??  ???? ?? ??
10002003,要佩戴裝備窗的耳環時尚裝備。,[????]???  ???? ?? ??
10002004,要穿戴裝備窗的上衣時尚裝備。,[????]??  ???? ?? ??
10002005,要穿戴裝備窗的褲裙時尚裝備。,[????]??  ???? ?? ??
10002006,要穿戴裝備窗的披風時尚裝備。,[????]??  ???? ?? ??
10002007,要穿戴裝備窗的手套時尚裝備。,[????]??  ???? ?? ??
10002008,要穿戴裝備窗的鞋子時尚裝備。,[????]??  ???? ?? ??
10002009,要穿戴裝備窗的襪子時尚裝備。,[????]???  ???? ?? ??
10002010,要佩戴裝備窗的臉部裝飾時尚裝備。,[????]????  ???? ?? ??
10002011,要佩戴裝備窗的魔法石時尚裝備。,[????]???  ???? ?? ??
10002012,要佩戴裝備窗的戒指時尚裝備。,[????]??  ???? ?? ??
10002017,要佩戴裝備窗的所有時尚裝備。,[????]??  ???? ?? ??
10003001,要解除佩戴的裝備窗的頭部裝飾戰鬥裝備。,[????]????  ???? ?? ?? ??
10003002,要解除佩戴的裝備窗的眼鏡戰鬥裝備。,[????]??  ???? ?? ?? ??
10003003,要解除佩戴的裝備窗的耳環戰鬥裝備。,[????]???  ???? ?? ?? ??
10003004,要解除穿戴的裝備窗的上衣戰鬥裝備。,[????]??  ???? ?? ?? ??
10003005,要解除穿戴的裝備窗的褲裙戰鬥裝備。,[????]??  ???? ?? ?? ??
10003006,要解除穿戴的裝備窗的披風戰鬥裝備。,[????]??  ???? ?? ?? ??
10003007,要解除穿戴的裝備窗的手套戰鬥裝備。,[????]??  ???? ?? ?? ??
10003008,要解除穿戴的裝備窗的鞋子戰鬥裝備。,[????]??  ???? ?? ?? ??
10003009,要解除穿戴的裝備窗的襪子戰鬥裝備。,[????]???  ???? ?? ?? ??
10003010,要解除佩戴的裝備窗的臉部裝飾戰鬥裝備。,[????]????  ???? ?? ?? ??
10003011,要解除佩戴的裝備窗的魔法石戰鬥裝備。,[????]???  ???? ?? ?? ??
10003012,要解除佩戴的裝備窗的戒指戰鬥裝備。,[????]??  ???? ?? ?? ??
10003013,要解除穿戴的裝備窗的武器1戰鬥裝備。,[????]??1  ???? ?? ?? ??
10003014,要解除佩戴的裝備窗的盾牌1戰鬥裝備。,[????]??1  ???? ?? ?? ??
10003015,要解除佩戴的裝備窗的武器2戰鬥裝備。,[????]??2  ???? ?? ?? ??
10003016,要解除佩戴的裝備窗的盾牌2戰鬥裝備。,[????]??2  ???? ?? ?? ??
10003017,要解除佩戴的裝備窗的所有戰鬥裝備。,[????]??  ???? ?? ?? ??
10004001,要解除佩戴的裝備窗的頭部裝飾時尚裝備。,[????]????  ???? ?? ?? ??
10004002,要解除佩戴的裝備窗的眼鏡時尚裝備。,[????]??  ???? ?? ?? ??
10004003,要解除佩戴的裝備窗的耳環時尚裝備。,[????]???  ???? ?? ?? ??
10004004,要解除穿戴的裝備窗的上衣時尚裝備。,[????]??  ???? ?? ?? ??
10004005,要解除穿戴的裝備窗的褲裙時尚裝備。,[????]??  ???? ?? ?? ??
10004006,要解除穿戴的裝備窗的披風時尚裝備。,[????]??  ???? ?? ?? ??
10004007,要解除穿戴的裝備窗的手套時尚裝備。,[????]??  ???? ?? ?? ??
10004008,要解除穿戴的裝備窗的鞋子時尚裝備。,[????]??  ???? ?? ?? ??
10004009,要解除穿戴的裝備窗的襪子時尚裝備。,[????]???  ???? ?? ?? ??
10004010,要解除佩戴的裝備窗的臉部裝飾時尚裝備。,[????]????  ???? ?? ?? ??
10004011,要解除佩戴的裝備窗的魔法石時尚裝備。,[????]???  ???? ?? ?? ??
10004012,要解除佩戴的裝備窗的戒指時尚裝備。,[????]??  ???? ?? ?? ??
10004017,要解除佩戴的裝備窗的所有時尚裝備。,[????]??  ???? ?? ?? ??
10010001,不能登錄的道具。,[?? ???] ??? ??? ??
10010002,持有金不足，不能委託。,[?? ???] ??? ??
10010003,[%s] 需要.,[?? ???] ????? ??
10010004,屬性重置成功，賦予了新的屬性。,[?? ???] ??? ???
10010005,屬性重置失敗，維持原有屬性。,[?? ???] ??? ???
10010006,不能登錄Lv.%d 以上屬性的道具。,[?? ???] ?? ?? ??
10020001,召喚所需道具不足。,[??? ??]
10020002,[%s]沒有滿足召喚需要的條件。,[??? ??]
10020003,不能進行召喚的地圖。,[??? ??]
10020004,不能用召喚移動的地圖。,[??? ??]
10020005,頻道不同或沒有連接的角色。,[??? ??]
10020006,"%s在嘗試召喚。要回應\n召喚請點 ""確認"", 拒絕請點“取消”。\n%%d秒後自動拒絕。",[??? ??]
10020007,%s不能回應召喚。,[??? ??]
10020008,不能召喚本人。,[??? ??]
10020009,%s不喜歡被召喚。,[?????] ???? ?? ??? ??? ??
11000001,請放入裝備道具。,????? ?? ???. ?? ???? ???? ??? ??.
11000002,請確認道具材料後放入。,????? ?? ???. ?? ???? ???? ??? ??.
11000010,該道具不能升級。,????? ?? ???. ?? ??? ??? ???? ??.
11000011,不能升級的道具。,????? ?? ???. ?? ??? ??? ???? ??.
11000012,請放入正確的道具材料。,????? ?? ???. ??? ID? ?? ??.
11000013,該道具的需要數量不足。,????? ?? ???. ??? ??? ?? ??.
11000014,該道具的稀有度要相同。,????? ?? ???. ??? ???? ?? ??.
11000015,在做其他事情時不能升級。,????? ?? ???. ????? ?? ? ??? ??? ?? ??.
